university,college_code,college_name,choice_code,course,intake,cap_seats,si_seats,ms_seats,all_india_seats,minority_seats,institute_seats,hu_open,hu_sc,hu_st,hu_vjdt,hu_ntb,hu_ntc,hu_ntd,hu_obc,hu_sebc,ohu_open,ohu_sc,ohu_st,ohu_vjdt,ohu_ntb,ohu_ntc,ohu_ntd,ohu_obc,ohu_sebc,pwd_total,ews_seats,tfws_choice_code,tfws_seats
Mumbai University,03194,"Vidyavardhini's College of Engineering and Technology, Vasai",0319424510,Computer Engineering,0,0,0,0,0,0,0,3,2,1,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0319424510S,6
Mumbai University,03194,"Vidyavardhini's College of Engineering and Technology, Vasai",0319761910,Mumbai University Machine Design,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0319761910S,1
Mumbai University,03194,"Vidyavardhini's College of Engineering and Technology, Vasai",0319790210,Power Electronics and Drives,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0319790210S,0
Mumbai University,03194,"Vidyavardhini's College of Engineering and Technology, Vasai",0319924510,Mumbai University Computer Engineering,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0319924510S,1
Mumbai University,03194,"Vidyavardhini's College of Engineering and Technology, Vasai",0319937210,Electronics and Telecommunication Engg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0319937210S,0
Mumbai University,03200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",0320061910,Machine Design,0,0,0,0,0,0,0,5,2,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0320061910S,4
Mumbai University,03200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",0320424510,Mumbai University Computer Engineering,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0320424510S,0
Mumbai University,03200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",0320437210,Electronics and Telecommunication Engg,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0320437210S,1
Mumbai University,03200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",0320724510,Mumbai University Computer Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0320724510S,0
Mumbai University,03200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",0320724610,Information Technology,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0320724610S,1
Mumbai University,03200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",0320761210,Mechanical Engineering,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0320761210S,2
Mumbai University,03200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",0320790010,Electronics and Computer Science,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0320790010S,0
Mumbai University,03209,K J Somaiya Institute of Technology,0320905010,Artificial Intelligence,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0320905010S,2
Mumbai University,03209,K J Somaiya Institute of Technology,0321125010,Mumbai University Information Security,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0321125010S,1
Mumbai University,03209,K J Somaiya Institute of Technology,0321194310,Artificial Intelligence and Data Science,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0321194310S,0
Mumbai University,03209,K J Somaiya Institute of Technology,0321524510,Mumbai University Computer Engineering,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0321524510S,1
Mumbai University,03209,K J Somaiya Institute of Technology,0321537210,Electronics and Telecommunication Engg,0,0,0,0,0,0,0,5,2,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0321537210S,4
Mumbai University,03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321719210,Energy Systems and Management,0,0,0,0,0,0,0,4,2,1,0,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0321719210S,4
Mumbai University,03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321791010,Construction Engg and Management,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0321791010S,5
Mumbai University,03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321824510,Mumbai University Computer Engineering,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0321824510S,1
Mumbai University,03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321824610,Information Technology,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0321824610S,0
Mumbai University,03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321924510,Mumbai University Computer Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0321924510S,0
Mumbai University,03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321937210,Electronics and Telecommunication Engg,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0321937210S,2
Mumbai University,03220,Yadavrao Tasgaonkar College of Engineering & Management,0322019710,Water Resource Engineering,0,0,0,0,0,0,0,2,1,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0322019710S,3
Mumbai University,03220,Yadavrao Tasgaonkar College of Engineering & Management,0322024510,Computer Engineering,0,0,0,0,0,0,0,3,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0322024510S,1
Mumbai University,03220,Yadavrao Tasgaonkar College of Engineering & Management,0322035810,Signal Processing,0,0,0,0,0,0,0,3,2,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0322035810S,3
Mumbai University,03220,Yadavrao Tasgaonkar College of Engineering & Management,0322069610,Mechanical Engineering(Product Design &,0,0,0,0,0,0,0,3,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0322069610S,3
Mumbai University,03223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",0322324510,Computer Engineering,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0322324510S,0
Mumbai University,03223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",0322337210,Electronics and Telecommunication Engg,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0322337210S,1
Mumbai University,03223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",0322369810,Mechanical Engineering (Machine Design),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0322369810S,1
Mumbai University,03223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",0322391010,Construction Engg and Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0322391010S,0
Mumbai University,03223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",0322321210,Structural Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0322321210S,0
Mumbai University,03223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",0342324510,Mumbai University Computer Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0342324510S,0
Mumbai University,03223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",0342337210,Electronics and Telecommunication Engg,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0342337210S,0
Mumbai University,03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343921210,Structural Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0343921210S,0
Mumbai University,03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343924510,Computer Engineering,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0343924510S,1
Mumbai University,03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0343991010,Construction Engg and Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0343991010S,0
Mumbai University,03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0400429210,Gondwana University Electrical Power System,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0400429210S,3
Mumbai University,03439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",0400490410,Mechanical Engineering Design,0,0,0,0,0,0,0,1,2,1,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0400490410S,4
Rashtrasant Tukadoji Maharaj Nagpur University,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",0410421210,Structural Engineering,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0410421210S,2
Rashtrasant Tukadoji Maharaj Nagpur University,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",0410459610,Heat Power Engineering,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0410459610S,1
Rashtrasant Tukadoji Maharaj Nagpur University,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",0411619410,"Rashtrasant Tukadoji Maharaj Nagpur University(GH Raisoni, Nagpur) Transportation Engineering",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0411619410S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",0411621210,Structural Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0411621210S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",0411624210,Computer Science and Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0411624210S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",0411629610,Integrated Power Systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0411629610S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",0411635910,VLSI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0411635910S,2
Rashtrasant Tukadoji Maharaj Nagpur University,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",0411637510,Communication Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0411637510S,2
Rashtrasant Tukadoji Maharaj Nagpur University,04118,"Bapurao Deshmukh College of Engineering, Sevagram",0411821210,Structural Engineering,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0411821210S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04118,"Bapurao Deshmukh College of Engineering, Sevagram",0411824210,Computer Science and Engineering,0,0,0,0,0,0,0,2,2,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0411824210S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04118,"Bapurao Deshmukh College of Engineering, Sevagram",0411835910,VLSI,0,0,0,0,0,0,0,2,2,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0411835910S,2
Rashtrasant Tukadoji Maharaj Nagpur University,04118,"Bapurao Deshmukh College of Engineering, Sevagram",0412324210,Rashtrasant Tukadoji Maharaj Nagpur University Computer Science and Engineering,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0412324210S,1
Rashtrasant Tukadoji Maharaj Nagpur University,04118,"Bapurao Deshmukh College of Engineering, Sevagram",0412329710,Electrical (Industrial Drives and Control),0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0412329710S,2
Rashtrasant Tukadoji Maharaj Nagpur University,04118,"Bapurao Deshmukh College of Engineering, Sevagram",0412338410,Electronics Engineering (VLSI),0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0412338410S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04118,"Bapurao Deshmukh College of Engineering, Sevagram",0412350710,Chemical Engineering,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0412350710S,1
Rashtrasant Tukadoji Maharaj Nagpur University,04118,"Bapurao Deshmukh College of Engineering, Sevagram",0412390410,Mechanical Engineering Design,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0412390410S,1
Rashtrasant Tukadoji Maharaj Nagpur University,04118,"Bapurao Deshmukh College of Engineering, Sevagram",0412321210,Structural Engineering,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0412321210S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04134,"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",0413405010,Artificial Intelligence,0,0,0,0,0,0,0,2,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0413405010S,1
Rashtrasant Tukadoji Maharaj Nagpur University,04134,"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",0413435010,Embedded System and Computing,0,0,0,0,0,0,0,3,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0413435010S,3
Rashtrasant Tukadoji Maharaj Nagpur University,04134,"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",0413424210,Computer Science and Engineering,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0413424210S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04134,"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",0413459210,Power Electronics and Systems,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0413459210S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04134,"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",0413724210,Rashtrasant Tukadoji Maharaj Nagpur University Computer Science and Engineering,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0413724210S,2
Rashtrasant Tukadoji Maharaj Nagpur University,04134,"Guru Nanak Institute of Engineering & Technology,Kalmeshwar, Nagpur",0413737610,Electronics Engineering,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0413737610S,0
"Dr. Babasaheb Ambedkar Technological University,Lonere",04138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",0413819810,Civil Engineering (Structural Engineering),0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0413819810S,0
"Dr. Babasaheb Ambedkar Technological University,Lonere",04138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",0413824210,Computer Science and Engineering,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0413824210S,0
"Dr. Babasaheb Ambedkar Technological University,Lonere",04138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",0413837610,Electronics Engineering,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0413837610S,2
"Dr. Babasaheb Ambedkar Technological University,Lonere",04138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",0413829210,Electrical Power System,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0413829210S,0
"Dr. Babasaheb Ambedkar Technological University,Lonere",04138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",0413935910,Rashtrasant Tukadoji Maharaj Nagpur University VLSI,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0413935910S,2
"Dr. Babasaheb Ambedkar Technological University,Lonere",04138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",0413924210,Computer Science and Engineering,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0413924210S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04142,"G H Raisoni College of Engineering & Management, Nagpur",0414221210,Structural Engineering,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0414221210S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04142,"G H Raisoni College of Engineering & Management, Nagpur",0414224210,Computer Science and Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0414224210S,1
Rashtrasant Tukadoji Maharaj Nagpur University,04142,"G H Raisoni College of Engineering & Management, Nagpur",0414235910,VLSI,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0414235910S,2
Rashtrasant Tukadoji Maharaj Nagpur University,04142,"G H Raisoni College of Engineering & Management, Nagpur",0414260410,CAD-CAM,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0414260410S,2
Rashtrasant Tukadoji Maharaj Nagpur University,04142,"G H Raisoni College of Engineering & Management, Nagpur",0414559210,Rashtrasant Tukadoji Maharaj Nagpur University Power Electronics and Systems,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0414559210S,3
Rashtrasant Tukadoji Maharaj Nagpur University,04142,"G H Raisoni College of Engineering & Management, Nagpur",0414560410,CAD-CAM,0,0,0,0,0,0,0,4,2,1,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0414560410S,1
Rashtrasant Tukadoji Maharaj Nagpur University,04142,"G H Raisoni College of Engineering & Management, Nagpur",0414570010,Software System,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0414570010S,1
Rashtrasant Tukadoji Maharaj Nagpur University,04142,"G H Raisoni College of Engineering & Management, Nagpur",0414594310,Artificial Intelligence and Data Science,0,0,0,0,0,0,0,1,1,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0414594310S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04142,"G H Raisoni College of Engineering & Management, Nagpur",0414595110,Civil Engineering (Computer Aided Structural,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0414595110S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04142,"G H Raisoni College of Engineering & Management, Nagpur",0414524210,Engineering) Computer Science and Engineering,0,0,0,0,0,0,0,0,3,1,1,0,1,1,4,3,1,0,0,0,0,0,0,0,0,1,0,0414524210S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04142,"G H Raisoni College of Engineering & Management, Nagpur",0414537610,Electronics Engineering,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0414537610S,3
Rashtrasant Tukadoji Maharaj Nagpur University,04147,"K.D.K. College of Engineering, Nagpur",0414721210,Structural Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0414721210S,4
Rashtrasant Tukadoji Maharaj Nagpur University,04147,"K.D.K. College of Engineering, Nagpur",0415121210,Rashtrasant Tukadoji Maharaj Nagpur University Structural Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0415121210S,1
Rashtrasant Tukadoji Maharaj Nagpur University,04147,"K.D.K. College of Engineering, Nagpur",0415124210,Computer Science and Engineering,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0415124210S,4
Rashtrasant Tukadoji Maharaj Nagpur University,04147,"K.D.K. College of Engineering, Nagpur",0415129610,Integrated Power Systems,0,0,0,0,0,0,0,3,1,1,0,1,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0415129610S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04147,"K.D.K. College of Engineering, Nagpur",0415137010,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0415137010S,3
Rashtrasant Tukadoji Maharaj Nagpur University,04147,"K.D.K. College of Engineering, Nagpur",0415190410,Mechanical Engineering Design,0,0,0,0,0,0,0,1,2,1,1,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0415190410S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04147,"K.D.K. College of Engineering, Nagpur",0415194910,Artificial Intelligence and Machine Learning,0,0,0,0,0,0,0,2,3,2,1,0,1,1,4,2,1,0,0,0,0,0,0,0,0,1,0,0415194910S,2
Rashtrasant Tukadoji Maharaj Nagpur University,04147,"K.D.K. College of Engineering, Nagpur",0415196310,Aeronautical Engineering,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0415196310S,2
Rashtrasant Tukadoji Maharaj Nagpur University,04147,"K.D.K. College of Engineering, Nagpur",0415196410,Electric Vehicle Technology,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0415196410S,3
Gondwana University,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416324210,Computer Science and Engineering,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0416324210S,2
Gondwana University,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416720110,"Rashtrasant Tukadoji Maharaj Nagpur University (YCC, Nagpur) Environmental Engineering",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0416720110S,0
Gondwana University,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416721210,Structural Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0416721210S,0
Gondwana University,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416729610,Integrated Power Systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0416729610S,1
Gondwana University,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416734010,VLSI Design,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0416734010S,1
Gondwana University,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416794010,Data Sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0416794010S,0
Gondwana University,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416795610,Automation and Robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0416795610S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04172,"Anjuman College of Engineering & Technology, Nagpur",0417237010,Electronics and Communication Engineering,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0417237010S,1
Rashtrasant Tukadoji Maharaj Nagpur University,04172,"Anjuman College of Engineering & Technology, Nagpur",0417290410,Mechanical Engineering Design,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0417290410S,2
Rashtrasant Tukadoji Maharaj Nagpur University,04172,"Anjuman College of Engineering & Technology, Nagpur",0417224210,Computer Science and Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0417224210S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04172,"Anjuman College of Engineering & Technology, Nagpur",0417421210,Rashtrasant Tukadoji Maharaj Nagpur University Structural Engineering,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0417421210S,1
Rashtrasant Tukadoji Maharaj Nagpur University,04172,"Anjuman College of Engineering & Technology, Nagpur",0417439410,Power Electronics and Power Systems,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0417439410S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04172,"Anjuman College of Engineering & Technology, Nagpur",0417458310,Embedded System and VLSI Design,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0417458310S,1
Rashtrasant Tukadoji Maharaj Nagpur University,04172,"Anjuman College of Engineering & Technology, Nagpur",0417463010,Automotive Technology,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0417463010S,1
Rashtrasant Tukadoji Maharaj Nagpur University,04172,"Anjuman College of Engineering & Technology, Nagpur",0417491110,Computer Science and Engineering(Artificial,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0417491110S,1
Rashtrasant Tukadoji Maharaj Nagpur University,04172,"Anjuman College of Engineering & Technology, Nagpur",0417497310,Intelligence and Machine Learning) Computer Science Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0417497310S,0
Rashtrasant Tukadoji Maharaj Nagpur University,04175,"JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha",0417559610,Heat Power Engineering,0,0,0,0,0,0,0,6,2,1,1,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0417559610S,6
Rashtrasant Tukadoji Maharaj Nagpur University,04175,"JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha",0418139510,"Dr. Babasaheb Ambedkar Technological University,Lonere Electronics Engineering (Communication)",0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0418139510S,1
