university,college_code,college_name,choice_code,course,intake,cap_seats,si_seats,ms_seats,all_india_seats,minority_seats,institute_seats,hu_open,hu_sc,hu_st,hu_vjdt,hu_ntb,hu_ntc,hu_ntd,hu_obc,hu_sebc,ohu_open,ohu_sc,ohu_st,ohu_vjdt,ohu_ntb,ohu_ntc,ohu_ntd,ohu_obc,ohu_sebc,pwd_total,ews_seats,tfws_choice_code,tfws_seats
Savitribai Phule Pune University,5398,"Ashoka Business School, Nashik",0539810110,M. B. A.,120,6,3,0,3,12,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0539810111,1
Savitribai Phule Pune University,5418,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",0541810110,M. B. A.,60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0541810111,0
Savitribai Phule Pune University,5447,KARMAVEER BHAUSAHEB HIRAY INSTITUTE OF MANAGEMENT AND RESEARCH,0544710110,M. B. A.,60,3,2,1,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0544710111,0
Savitribai Phule Pune University,5509,"Shri Swami Samarth Institute of Management and Technology, Malwadi-Bota",0550910110,M. B. A.,180,14,13,1,0,0,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,16,0550910111,0
Savitribai Phule Pune University,5521,"Shikshan Prasarak Santha's MBA Institute, Sangamner",0552110110,M. B. A.,120,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,11,0552110111,1
Savitribai Phule Pune University,5597,VAMANRAO ITHAPE COLLEGE OF ENGINEERING AND MANAGEMENT,0559710110,M. B. A.,120,10,7,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,1,0,12,0559710111,2
Savitribai Phule Pune University,5616,VISHWABHARATI ACADEMY'S COLLEGE OF COMPUTER SCIENCE AND MANAGEMENT,0561610110,M. B. A.,120,81,67,14,0,0,0,3,7,5,2,2,3,1,12,7,5,3,3,0,1,1,1,6,3,2,12,0561610111,0
Savitribai Phule Pune University,5644,"Sunitatai Eknathrao Dhakane College of Management, Shevgaon",0564410110,M. B. A.,120,80,68,12,0,0,0,1,9,5,2,2,2,2,13,7,5,4,2,1,1,2,0,5,3,2,12,0564410111,3
Savitribai Phule Pune University,5665,Vidya Niketan Institute of Management And Computer Applications,0566510110,M. B. A.,120,57,55,2,0,0,0,0,7,5,3,1,3,0,8,7,2,4,3,1,0,1,0,6,3,1,12,0566510111,4
Savitribai Phule Pune University,6001,"Department of Management Sciences (PUMBA), University of Pune",0600110110,M. B. A.,180,11,10,1,0,0,0,4,1,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,2,0600110111,0
Savitribai Phule Pune University,6102,"Audyogik Shikshan Mandal's Institute of Business Management & Research MBA Institute, Pune",0610210110,M. B. A.,360,28,15,13,0,72,0,3,2,1,0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,3,29,0610210111,0
Savitribai Phule Pune University,6106,"Institute of Science,Poona's Institute of Business Management & Research, Pune",0610610110,M. B. A.,90,24,20,4,0,18,0,8,0,0,0,0,0,1,0,1,3,1,1,1,0,0,0,3,1,0,8,0610610111,0
Savitribai Phule Pune University,6107,"Poona District Education Association's, Mahatma Phule Institute of Management & Computer Studies, Pune",0610710110,M. B. A.,120,9,7,2,0,12,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,2,0,0,12,0610710111,0
Savitribai Phule Pune University,6108,"Marathwada Mitra Mandal's Institute of Mangement Education Research & Training, Pune",0610810110,M. B. A.,240,18,15,3,0,36,0,4,0,2,0,0,0,1,2,0,1,0,2,0,0,0,1,0,1,1,9,0610810111,0
Savitribai Phule Pune University,6110,"Modern Education Society's Neville Wadia Institute of Management Studies & Research, Pune",0611010110,M. B. A.,180,30,26,4,0,0,0,6,2,3,1,1,0,0,3,3,3,0,1,1,0,1,0,0,0,0,4,0611010111,0
Savitribai Phule Pune University,6112,"Shivnagar Vidyaprasarak Mandal's Institute of Management, Baramati",0611210110,M. B. A.,120,3,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0611210111,0
Savitribai Phule Pune University,6113,"Sinhgad Technical Education Society's Sinhgad Institute of Management, Vadgaon (Budruk), Pune",0611310110,M. B. A.,600,72,59,13,0,54,0,11,1,3,3,3,3,0,4,6,5,6,1,1,2,0,1,3,1,4,23,0611310111,1
Savitribai Phule Pune University,6114,"Maharshi Karve Sreeshikshan Sanstha's Smt. Hiraben Nanavati Instiute of Management & Research for Women, Pune",0611410150F,M. B. A.,180,10,8,2,0,9,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,8,0611410151,0
Savitribai Phule Pune University,6117,"Shri Shivaji Maratha Societys Institute of Management & Research, Pune",0611710110,M. B. A.,120,6,3,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0611710111,1
Savitribai Phule Pune University,6118,"All India Shri Shivaji Memorial Society's Institute of Management, Pune",0611810110,M. B. A.,180,10,8,2,0,36,0,0,1,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,1,7,0611810111,1
Savitribai Phule Pune University,6119,ISMS Tirupati Institute of Management,0611910110,M. B. A.,120,62,62,0,0,24,0,8,7,3,2,1,1,2,11,5,8,3,2,0,1,0,1,4,3,0,12,0611910111,6
Savitribai Phule Pune University,6120,"Shri. Khanderai Pratishthans Dnyansagar Institute of Management and Research, Balewadi, Pune",0612010110,M. B. A.,180,47,33,14,0,0,0,0,0,3,2,2,0,1,10,6,1,1,0,0,0,2,0,3,1,0,18,0612010111,1
Savitribai Phule Pune University,6121,"Rajgad Dnyanpeeths Rajgad Institute of Management Development Research, Dhankawadi, Pune",0612110110,M. B. A.,120,5,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0612110111,0
Savitribai Phule Pune University,6123,"S.N.G. Institute of Management & Research, Jaidwadi, Pune",0612310110,M. B. A.,180,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0612310111,0
Savitribai Phule Pune University,6124,"Kasturi Shikshan Sansta's Institute of Management, Shikhrapur",0612410110,M. B. A.,60,28,23,5,0,0,0,0,0,3,1,0,1,1,6,2,0,2,2,0,0,0,1,2,2,0,6,0612410111,1
Savitribai Phule Pune University,6127,"Shrinath Shikshan Prasarak Mandal, R.M. Dhariwal Sinhgad Management School, Pune",0612710110,M. B. A.,120,43,39,4,0,0,0,0,2,2,0,1,1,0,10,7,1,3,2,1,1,2,0,3,3,0,12,0612710111,4
Savitribai Phule Pune University,6129,"Jayawant Shikshan Prasarak Mandal's Jayawant Institute of Management Studies, Tathawade Pune-411033",0612910110,M. B. A.,120,16,11,5,0,12,0,3,2,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,3,0612910111,1
Savitribai Phule Pune University,6131,"Sinhgad Institute of Management and Computer Applications, Pune",0613110110,M. B. A.,240,132,106,26,0,0,0,23,8,7,4,3,3,2,16,10,11,3,1,0,0,2,0,1,5,4,23,0613110111,4
Savitribai Phule Pune University,6132,"Sinhgad Institute of Business Administration and Research, Pune",0613210110,M. B. A.,240,140,116,24,0,0,0,16,5,8,4,3,5,3,22,13,8,5,3,2,1,1,1,9,4,0,23,0613210111,5
Savitribai Phule Pune University,6133,"Dr. D.Y. Patil Pratishthan's Dr. D. Y. Patil Institute of Management Studies, Akurdi, Pune",0613310110,M. B. A.,240,32,26,6,0,48,0,10,1,0,1,0,2,1,1,1,2,3,1,0,0,0,0,1,1,1,2,0613310111,0
Savitribai Phule Pune University,6134,"Siddhant Institute Of Business Management, Pune",0613410110,M. B. A.,180,9,2,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0613410111,1
Savitribai Phule Pune University,6136,"Sinhgad Technical Education Society, Sinhgad Business School, Erandwane, Pune",0613610110,M. B. A.,300,150,118,32,0,0,0,5,10,13,5,2,6,3,21,16,1,5,4,2,0,3,0,8,7,3,29,0613610111,3
Savitribai Phule Pune University,6137,"Vidya Pratishthan Institute of Information Technology, Baramati, Pune",0613710110,M. B. A.,60,3,3,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0613710111,0
Savitribai Phule Pune University,6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",0613810110,M. B. A.,120,58,52,6,0,12,0,4,5,4,2,1,2,1,11,6,4,2,2,0,0,1,0,2,3,2,12,0613810111,0
Savitribai Phule Pune University,6139,"Progressive Education Society's Modern College of Engineering, Pune",0613910110,M. B. A.,120,17,15,2,0,6,0,9,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0613910111,0
Savitribai Phule Pune University,6140,"Dnyan Kala Krida & Krishi Prathishtan's Maharashtra Institute of Management, Kalamb, Pune",0614010110,M. B. A.,120,7,5,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,12,0614010111,0
Savitribai Phule Pune University,6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",0614110110,M. B. A.,60,8,7,1,0,12,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0614110111,0
Savitribai Phule Pune University,6143,"JSPM's Jayawantrao Sawant Institute of Management & Research, Hadapsar, Pune",0614310110,M. B. A.,120,11,11,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,2,0,0,0,0,1,0,1,8,0614310111,0
Savitribai Phule Pune University,6144,"Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",0614410110,M. B. A.,120,11,11,0,0,12,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,2,1,0,10,0614410111,0
Savitribai Phule Pune University,6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",0614510110,M. B. A.,60,4,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0614510111,0
Savitribai Phule Pune University,6150,"Sharad Chandra Pawar Institute of Management, Otur, Pune",0615010110,M. B. A.,120,42,42,0,0,0,0,1,0,2,2,1,2,1,9,7,0,3,3,1,0,1,0,6,3,0,11,0615010111,4
Savitribai Phule Pune University,6152,"Zeal Education Society's Zeal Institute of Business Administration, Computer Application and Research, Pune",0615210110,M. B. A.,180,26,26,0,0,0,0,5,0,0,1,1,1,0,6,0,5,1,1,0,0,0,0,4,1,0,18,0615210111,1
Savitribai Phule Pune University,6154,"Institute of Industrial & Computer Management & Research, Nigdi, Pune",0615410110,M. B. A.,120,21,2,0,19,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0615410111,0
Savitribai Phule Pune University,6155,"G.H.Raisoni College of Engineering & Management, Wagholi, Pune",0615510110,M. B. A.,180,43,12,1,30,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0615510111,1
Savitribai Phule Pune University,6158,"Rajmata Jijau Shikshan Prasarak Mandal's Institute of Computer and Management Research, Dudulgaon, Pune",0615810110,M. B. A.,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0615810111,0
Savitribai Phule Pune University,6164,"Psd Shastri Educational Foundation's Asma Institute Of Management, Pune",0616410110,M. B. A.,120,60,3,0,57,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Savitribai Phule Pune University,6165,"Nav Sahyadri Charitable Trust's Institute of Business Management & Research, Chakan, Pune",0616510110,M. B. A.,180,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0616510111,1
Savitribai Phule Pune University,6166,"Audyogik Shikshan Mandal's Institute of Professional Studies, Pimpri Waghere, Pune",0616610110,M. B. A.,180,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13,0616610111,0
Savitribai Phule Pune University,6167,"Kamla Education Society's Pratibha Institute of Business Management, Chinchwad, Pune",0616710110,M. B. A.,180,7,7,0,0,36,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,14,0616710111,0
Savitribai Phule Pune University,6168,"Shikshan Maharshi Dr. D.Y. Patil Centre for Management & Research, Chikhali , Pune",0616810110,M. B. A.,180,4,4,0,0,13,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,16,0616810111,0
Savitribai Phule Pune University,6169,"Swargeeya Sanjibhai Rupjibhai Memorial Trust, Institute of Management & Research, Silvassa",0616910110,M. B. A.,60,8,8,0,0,42,0,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,6,0616910111,3
Savitribai Phule Pune University,6170,"Abhinav Education Society's Institute of Management and Research, Haveli, Pune",0617010110,M. B. A.,90,25,21,4,0,0,0,1,1,0,2,1,0,1,5,6,0,0,0,0,0,0,0,2,2,0,9,0617010111,1
Savitribai Phule Pune University,6174,"KJ's Educational Institute Trinity Institute of Management & Research, Haveli, Pune",0617410110,M. B. A.,120,55,48,7,0,12,0,6,6,4,2,1,0,2,10,5,4,1,2,0,0,1,0,2,2,0,11,0617410111,3
Savitribai Phule Pune University,6177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",0617710110,M. B. A.,60,18,14,4,0,0,0,3,1,2,0,0,0,1,2,0,1,1,0,0,0,0,0,1,1,1,3,0617710111,1
Savitribai Phule Pune University,6178,"Sinhgad Technical Education Society's Smt. Kashibai Navale College of Engineering,Vadgaon,Pune",0617810110,M. B. A.,60,14,12,2,0,0,0,5,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,4,0617810111,0
Savitribai Phule Pune University,6179,"Indira College of Engineering & Management, Pune",0617910110,M. B. A.,60,24,20,4,0,12,0,8,3,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1,2,0617910111,0
Savitribai Phule Pune University,6183,"Al-Ameen Educational and Medical Foundation, College of Engineering, Koregaon, Bhima",0618310110,M. B. A.,54,6,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0618310111,1
Savitribai Phule Pune University,6184,"K. J.'s Educational Institut Trinity College of Engineering and Research, Pisoli, Haveli",0618410110,M. B. A.,120,50,47,3,0,0,0,2,8,5,3,2,2,2,14,9,0,0,0,0,0,0,0,0,0,0,12,,0
Savitribai Phule Pune University,6186,"Indsearch Institute Of Management Studies & Research, Pune",0618610110,M. B. A.,150,94,77,17,0,15,0,16,10,8,4,3,4,2,16,11,0,0,0,0,0,0,0,0,0,2,13,0618610111,0
Savitribai Phule Pune University,6188,"Eagle Education Society's Unique Institute of Management, Pune",0618810110,M. B. A.,180,41,7,0,34,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0
Savitribai Phule Pune University,6189,"Dr. D. Y. Patil School Of Management, Lohegaon,Pune",0618910110,M. B. A.,180,27,23,4,0,0,0,4,0,1,0,1,0,1,3,1,7,0,1,0,0,0,0,0,3,1,17,0618910111,1
Savitribai Phule Pune University,6191,"Shri Bhairavnath Shikshan Prasarak Mandal's Adhalrao Patil Institute of Management and Research, Landewadi",0619110110,M. B. A.,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0619110111,0
Savitribai Phule Pune University,6192,"Pimpri Chinchwad Education Trust's S.B. Patil Institute of Management, Nigdi, Pune",0619210110,M. B. A.,240,20,16,4,0,48,0,10,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0619210111,0
Savitribai Phule Pune University,6195,"Zeal Education Society's, Zeal Institute of Management and Computer Application, Nahre, Pune",0619510110,M. B. A.,240,63,54,9,0,0,0,3,8,2,1,0,0,0,8,11,4,3,1,1,1,1,1,4,1,1,24,0619510111,8
Savitribai Phule Pune University,6197,Aditya Institute of Management- AIMS,0619710110,M. B. A.,360,33,31,2,0,0,0,8,2,0,0,0,1,0,6,1,4,2,2,0,0,0,0,1,1,2,30,0619710111,4
Savitribai Phule Pune University,6199,"Poona Institute of Management Sciences & Enterpreneurship, Pune - 411001",0619910110,M. B. A.,120,17,15,2,0,24,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0619910111,4
Savitribai Phule Pune University,6199,"Poona Institute of Management Sciences & Enterpreneurship, Pune - 411001",0619916310,M.B.A.(Information Technology),60,4,3,0,1,12,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0619916311,1
Savitribai Phule Pune University,6199,"Poona Institute of Management Sciences & Enterpreneurship, Pune - 411001",0619962810,MBA ( Human Resource Development),60,7,4,0,3,12,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0619962811,2
Savitribai Phule Pune University,6200,"Nav-Sahyadri Charitable Trust's Institute of Management Science,Pimpri BK, Khed",0620010110,M. B. A.,120,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0620010111,6
Savitribai Phule Pune University,6204,"Rastriya Shikshan Mandal's Chetan Dattaji Gaikwad Institute of Management Studies, Pune",0620410110,M. B. A.,120,23,21,2,0,24,0,0,0,1,0,0,1,1,2,5,0,0,1,1,1,1,1,3,3,0,11,0620410111,0
Savitribai Phule Pune University,6205,"Sinhgad Institute of Business Administration and Computer Application, Lonavala",0620510110,M. B. A.,60,40,35,5,0,0,0,4,3,2,1,1,2,0,6,4,5,1,1,1,0,0,0,3,0,1,6,0620510111,2
Savitribai Phule Pune University,6206,"Pune District Education Association's College of Engineering, Manjari(Bk), Hadapsar, Pune",0620610110,M. B. A.,120,62,50,12,0,0,0,0,3,5,2,0,2,1,9,7,6,3,2,0,1,1,1,4,3,0,12,0620610111,2
Savitribai Phule Pune University,6228,"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",0622810110,M. B. A.,120,10,6,4,0,24,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0622810111,0
Savitribai Phule Pune University,6232,"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",0623210110,M. B. A.,180,10,8,2,0,36,0,2,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0623210111,0
Savitribai Phule Pune University,6274,"PVG's College of Engineering, Technology & Management",0627410110,M. B. A.,60,5,5,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0627410111,0
Savitribai Phule Pune University,6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",0629810110,M. B. A.,60,25,17,8,0,0,0,2,3,3,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,6,0629810111,1
Savitribai Phule Pune University,6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli",0630710110,M. B. A.,45,2,2,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0630710111,0
Savitribai Phule Pune University,6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",0631010110,M. B. A.,120,30,28,2,0,24,0,1,3,1,2,1,1,1,10,8,0,0,0,0,0,0,0,0,0,0,12,0631010111,1
Savitribai Phule Pune University,6366,"Saibalaji Education Society, International Institute of Management & Human Resource Development(W), Nere Marunje, Pune",0636610150F,M. B. A.,180,67,50,17,0,36,0,17,4,2,2,1,0,1,7,2,4,2,3,1,0,0,1,2,0,0,14,0636610151,3
Savitribai Phule Pune University,6547,"Suryadatta Educational Foundation, Suryadatta Institute of Management and Mass Communication, Pune",0654710110,M. B. A.,180,67,5,0,62,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0654710111,0
Savitribai Phule Pune University,6548,"Suryadatta Educational Foundation, Suryadatta Institute of Business Management and Technology, Pune",0654810110,M. B. A.,180,91,10,0,81,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0654810111,4
Savitribai Phule Pune University,6608,"Institute of Technical Education, Research and Management, Akurdi",0660810110,M. B. A.,60,3,2,1,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0660810111,0
Savitribai Phule Pune University,6614,"Sadhu Vaswani Institute Of Management Studies For Girls, Koregaon, Pune",0661410150F,M. B. A.,60,11,1,0,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0661410151,0
Savitribai Phule Pune University,6615,"ISMS Sankalp Business School, Pune",0661510110,M. B. A.,180,12,11,1,0,36,0,3,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,1,0,16,0661510111,8
Savitribai Phule Pune University,6626,"Arihant Institute Of Business Management, Bawdhan",0662610110,M. B. A.,360,10,9,1,0,72,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,27,0662610111,0
Savitribai Phule Pune University,6627,"Camp Education Society's Rasiklal M Dhariwal Institute of Management, Nigdi, Pune",0662710110,M. B. A.,60,5,5,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,6,0662710111,1
Savitribai Phule Pune University,6628,"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune",0662810110,M. B. A.,120,10,7,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,12,0662810111,2
Savitribai Phule Pune University,6631,"Modern Institute of Business Management, Pune",0663110110,M. B. A.,180,19,17,2,0,36,0,9,1,3,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0663110111,1
Savitribai Phule Pune University,6632,Navsahyadri Education Society's Group of Institutions,0663210110,M. B. A.,240,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,24,0663210111,0
Savitribai Phule Pune University,6635,Samarth College of Engineering and Management,0663510110,M. B. A.,180,7,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,3,0,18,0663510111,6
Savitribai Phule Pune University,6638,"Matrix School of Management Studies, Pune",0663810110,M. B. A.,120,17,14,3,0,0,0,0,0,0,1,0,0,0,0,3,1,1,2,1,0,0,1,1,3,0,11,0663810111,3
Savitribai Phule Pune University,6641,"Pune Institute Of Business Management, Pune",0664110110,M. B. A.,240,70,60,10,0,48,0,17,6,3,1,2,1,0,5,0,8,2,1,2,0,0,0,6,3,3,3,0664110111,2
Savitribai Phule Pune University,6641,"Pune Institute Of Business Management, Pune",0664163510,MBA(PROJECT MANAGEMENT),60,25,17,8,0,12,0,4,2,1,1,0,1,0,1,0,3,0,0,0,0,1,0,1,1,1,5,,0
Savitribai Phule Pune University,6641,"Pune Institute Of Business Management, Pune",0664163610,MBA(FIN TECH),60,16,14,2,0,12,0,4,1,1,0,0,0,1,1,2,1,1,0,0,0,0,0,1,0,1,5,0664163611,0
Savitribai Phule Pune University,6731,"Anekant Institute of Management Studies, Baramati",0673110110,M. B. A.,120,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0673110111,0
Savitribai Phule Pune University,6741,"Sinhgad Technical Education Society's S.K.N. Sinhgad School of Business Management, Ambegaon, Tal. Haveli Dist. Pune",0674110110,M. B. A.,300,108,81,27,0,0,0,8,7,9,3,5,2,2,9,13,4,4,2,1,0,0,0,2,3,4,25,0674110111,0
Savitribai Phule Pune University,6755,"JSPM Narhe Technical Campus, Pune.",0675510110,M. B. A.,120,7,5,2,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,8,0675510111,0
Savitribai Phule Pune University,6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",0675810110,M. B. A.,60,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0675810111,0
Savitribai Phule Pune University,6760,"Lotus Business School, Pune",0676010110,M. B. A.,180,31,28,3,0,0,0,2,2,0,0,1,2,1,4,5,2,0,3,0,0,0,1,0,3,1,17,0676010111,2
Savitribai Phule Pune University,6768,"P.K. Technical Campus, Pune.",0676810110,M. B. A.,120,11,11,0,0,0,0,0,2,3,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,12,0676810111,0
Savitribai Phule Pune University,6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",0676910110,M. B. A.,180,79,69,10,0,0,0,1,8,7,3,3,4,2,16,10,1,1,3,1,1,0,0,1,5,0,17,0676910111,0
Savitribai Phule Pune University,6772,"NBN Sinhgad Technical Institutes Campus, Pune",0677210110,M. B. A.,120,79,63,16,0,0,0,9,7,5,2,2,2,2,11,8,3,2,2,1,0,0,1,4,0,2,11,0677210111,0
Savitribai Phule Pune University,6773,"Akemi Business School, Mulsi, Pune.",0677310110,M. B. A.,180,72,72,0,0,0,0,2,8,7,3,3,4,2,17,10,1,1,3,0,0,1,1,4,3,0,16,0677310111,2
Savitribai Phule Pune University,6775,"Yashaswi Education Society's International Institute of Management Science, Chinchwad, Pune",0677510110,M. B. A.,120,6,5,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0677510111,0
Savitribai Phule Pune University,6783,"Saibalaji Education Society, Saibalaji International Institute of Management Sciences,Nere Marunje, Hinjewadi, Pune",0678310110,M. B. A.,180,45,39,6,0,36,0,13,4,2,0,2,0,2,5,3,3,1,1,0,1,0,0,1,0,1,4,0678310111,0
Savitribai Phule Pune University,6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar",0679510110,M. B. A.,60,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0679510111,0
Savitribai Phule Pune University,6798,"Sri Balaji Education Society International School of Management & Research, Wadki, Pune",0679810110,M. B. A.,120,71,57,14,0,6,0,19,0,3,0,1,1,1,4,5,8,2,1,1,1,1,0,5,3,1,12,0679810111,4
Savitribai Phule Pune University,6812,"Progressive Education Society's Modern Institute of Business Studies, Nigdi, Pune",0681210110,M. B. A.,120,19,14,5,0,6,0,7,2,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0681210111,0
Savitribai Phule Pune University,6836,"Dr.D.Y.Patil Institute Of Management & Entrepreneur Development,Talegaon",0683610110,M. B. A.,180,22,19,3,0,0,0,3,1,0,0,0,0,0,1,1,5,2,1,0,1,0,0,3,1,0,14,0683610111,3
Savitribai Phule Pune University,6966,"S.P.Mandali's Prin.N.G.Naralkar Institute Of Career Development And Research, Pune",0696610110,M. B. A.,120,6,5,1,0,24,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,0696610111,1
Savitribai Phule Pune University,6976,Indira Global School of Business,0697610110,M. B. A.,180,46,36,10,0,36,0,12,6,1,1,0,1,0,5,2,3,1,1,0,0,0,0,2,0,1,5,0697610111,1
Savitribai Phule Pune University,6990,Jaihind Institute of Management and Research,0699010110,M. B. A.,180,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0699010111,0
