university,college_code,college_name,choice_code,course,intake,cap_seats,si_seats,ms_seats,all_india_seats,minority_seats,institute_seats,hu_open,hu_sc,hu_st,hu_vjdt,hu_ntb,hu_ntc,hu_ntd,hu_obc,hu_sebc,ohu_open,ohu_sc,ohu_st,ohu_vjdt,ohu_ntb,ohu_ntc,ohu_ntd,ohu_obc,ohu_sebc,pwd_total,ews_seats,tfws_choice_code,tfws_seats
Savitribai Phule Pune University,5181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518124110,Master in Computer Application,60,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0518124111,0
Savitribai Phule Pune University,5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha,",0530324110,Master in Computer Application,60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0530324111,0
Savitribai Phule Pune University,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",0533124110,Master in Computer Application,60,14,11,3,0,0,0,2,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,2,1,4,0533124111,0
Savitribai Phule Pune University,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",0538024110,Master in Computer Application,120,7,7,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,3,0538024111,0
Savitribai Phule Pune University,5385,"Akole Taluka Education Society,s Agasti Institute of Management, Computer Application & Research, Akole, Ahmednagar",0538524110,Master in Computer Application,120,12,10,2,0,0,0,0,0,0,0,1,1,0,1,2,1,1,1,0,0,1,0,0,1,0,12,0538524111,0
Savitribai Phule Pune University,5386,"Dr. B.V. Hiray College of Management & Research Centre, Malegaon.",0538624110,Master in Computer Application,60,2,2,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0538624111,0
Savitribai Phule Pune University,5509,"Shri Swami Samarth Institute of Management and Technology, Malwadi-Bota",0550924110,Master in Computer Application,180,14,13,1,0,0,0,1,3,2,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,17,0550924111,0
Savitribai Phule Pune University,5597,VAMANRAO ITHAPE COLLEGE OF ENGINEERING AND MANAGEMENT,0559724110,Master in Computer Application,120,15,14,1,0,0,0,0,1,1,0,0,1,0,2,0,3,1,0,0,0,0,0,2,2,1,11,0559724111,0
Savitribai Phule Pune University,5619,COMMERCE MANAGEMENT AND COMPUTER SCIENCE COLLEGE,0561924110,Master in Computer Application,60,14,11,3,0,12,0,2,1,0,1,0,0,0,1,1,2,2,0,0,0,0,0,0,1,0,6,0561924111,1
Savitribai Phule Pune University,5665,Vidya Niketan Institute of Management And Computer Applications,0566524210,Master of Computer Applications,60,12,12,0,0,0,0,0,1,0,0,1,0,0,1,1,3,0,1,0,0,0,0,3,1,0,5,0566524211,0
Savitribai Phule Pune University,6033,"Department of Computer Science, Savitribai Phule Pune University, Pune",0603324110,Master in Computer Application,40,7,5,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0603324111,0
Savitribai Phule Pune University,6120,"Shri. Khanderai Pratishthans Dnyansagar Institute of Management and Research, Balewadi, Pune",0612024110,Master in Computer Application,120,28,23,5,0,0,0,6,2,2,0,0,0,0,5,0,2,0,1,0,1,0,0,1,2,1,9,0612024111,0
Savitribai Phule Pune University,6129,"Jayawant Shikshan Prasarak Mandal's Jayawant Institute of Management Studies, Tathawade Pune-411033",0612924110,Master in Computer Application,60,4,3,1,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0612924111,0
Savitribai Phule Pune University,6137,"Vidya Pratishthan Institute of Information Technology, Baramati, Pune",0613724110,Master in Computer Application,60,6,5,1,0,6,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0613724111,0
Savitribai Phule Pune University,6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",0613824110,Master in Computer Application,60,4,4,0,0,12,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,6,0613824111,0
Savitribai Phule Pune University,6139,"Progressive Education Society's Modern College of Engineering, Pune",0613924110,Master in Computer Application,120,7,4,3,0,12,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0613924111,0
Savitribai Phule Pune University,6140,"Dnyan Kala Krida & Krishi Prathishtan's Maharashtra Institute of Management, Kalamb, Pune",0614024110,Master in Computer Application,60,24,20,4,0,0,0,2,2,0,1,0,0,0,7,0,3,1,0,0,1,0,1,1,0,1,6,0614024111,0
Savitribai Phule Pune University,6141,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune",0614124110,Master in Computer Application,60,3,3,0,0,12,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0614124111,1
Savitribai Phule Pune University,6144,"Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",0614424110,Master in Computer Application,60,5,4,1,0,12,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0614424111,0
Savitribai Phule Pune University,6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",0614524110,Master in Computer Application,60,8,5,3,0,12,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0614524111,0
Savitribai Phule Pune University,6152,"Zeal Education Society's Zeal Institute of Business Administration, Computer Application and Research, Pune",0615224110,Master in Computer Application,240,33,30,3,0,5,0,11,3,1,0,1,0,1,5,1,3,0,0,0,1,0,0,2,0,1,8,0615224111,0
Savitribai Phule Pune University,6154,"Institute of Industrial & Computer Management & Research, Nigdi, Pune",0615424110,Master in Computer Application,120,12,5,0,7,24,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0615424111,0
Savitribai Phule Pune University,6155,"G.H.Raisoni College of Engineering & Management, Wagholi, Pune",0615524110,Master in Computer Application,120,15,2,3,10,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0615524111,0
Savitribai Phule Pune University,6158,"Rajmata Jijau Shikshan Prasarak Mandal's Institute of Computer and Management Research, Dudulgaon, Pune",0615824110,Master in Computer Application,60,10,9,1,0,0,0,1,2,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,4,0615824111,0
Savitribai Phule Pune University,6164,"Psd Shastri Educational Foundation's Asma Institute Of Management, Pune",0616424110,Master in Computer Application,60,9,1,2,6,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0616424111,0
Savitribai Phule Pune University,6167,"Kamla Education Society's Pratibha Institute of Business Management, Chinchwad, Pune",0616724110,Master in Computer Application,120,5,3,2,0,24,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0616724111,0
Savitribai Phule Pune University,6168,"Shikshan Maharshi Dr. D.Y. Patil Centre for Management & Research, Chikhali , Pune",0616824110,Master in Computer Application,120,7,7,0,0,12,0,0,0,0,0,1,0,1,1,0,2,0,0,0,1,0,0,1,0,0,4,0616824111,0
Savitribai Phule Pune University,6170,"Abhinav Education Society's Institute of Management and Research, Haveli, Pune",0617024110,Master in Computer Application,60,9,8,1,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0617024111,0
Savitribai Phule Pune University,6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",0617524110,Master in Computer Application,60,1,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0617524111,0
Savitribai Phule Pune University,6179,"Indira College of Engineering & Management, Pune",0617924110,Master in Computer Application,60,4,1,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0617924111,0
Savitribai Phule Pune University,6201,"Dr. D. Y. Patil School Of MCA, Lohegaon,Pune",0620124110,Master in Computer Application,180,19,16,3,0,27,0,2,1,2,1,0,0,0,1,2,3,0,2,1,0,0,0,1,0,0,0,0620124111,0
Savitribai Phule Pune University,6206,"Pune District Education Association's College of Engineering, Manjari(Bk), Hadapsar, Pune",0620624110,Master in Computer Application,60,9,8,1,0,0,0,2,0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,3,0620624111,0
Savitribai Phule Pune University,6228,"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",0622824110,Master in Computer Application,180,9,3,6,0,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0622824111,1
Savitribai Phule Pune University,6231,"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",0623124110,Master in Computer Application,240,22,13,9,0,48,0,4,2,0,0,0,0,0,1,0,2,0,2,0,0,0,0,1,0,1,0,0623124111,1
Savitribai Phule Pune University,6232,"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",0623224110,Master in Computer Application,180,9,3,6,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0623224111,0
Savitribai Phule Pune University,6236,"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",0623624110,Master in Computer Application,120,16,12,4,0,12,0,2,0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,1,2,0,2,0623624111,0
Savitribai Phule Pune University,6239,"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",0623924110,Master in Computer Application,120,15,10,5,0,12,0,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,1,0623924111,0
Savitribai Phule Pune University,6240,"Siddhant Institute Of Computer Application, Sudambare",0624024110,Master in Computer Application,120,16,1,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0624024111,0
Savitribai Phule Pune University,6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",0631024110,Master in Computer Application,120,8,5,3,0,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0631024111,0
Savitribai Phule Pune University,6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",0631924110,Master in Computer Application,60,12,11,1,0,0,0,0,0,1,1,0,0,0,5,2,0,1,0,0,0,0,0,1,0,0,5,0631924111,0
Savitribai Phule Pune University,6547,"Suryadatta Educational Foundation, Suryadatta Institute of Management and Mass Communication, Pune",0654724110,Master in Computer Application,120,5,1,1,3,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0654724111,0
Savitribai Phule Pune University,6548,"Suryadatta Educational Foundation, Suryadatta Institute of Business Management and Technology, Pune",0654824110,Master in Computer Application,120,2,1,0,1,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0654824111,0
Savitribai Phule Pune University,6614,"Sadhu Vaswani Institute Of Management Studies For Girls, Koregaon, Pune",0661424150F,Master in Computer Application,60,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0661424151,0
Savitribai Phule Pune University,6628,"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune",0662824110,Master in Computer Application,180,49,35,14,0,0,0,3,5,4,1,1,0,0,3,1,3,4,0,0,0,1,0,5,3,0,18,0662824111,0
Savitribai Phule Pune University,6632,Navsahyadri Education Society's Group of Institutions,0663224110,Master in Computer Application,180,25,20,5,0,0,0,1,0,0,0,1,0,1,4,0,3,1,1,0,0,0,0,4,2,1,13,0663224111,0
Savitribai Phule Pune University,6634,"KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",0663424110,Master in Computer Application,180,22,18,4,0,0,0,7,1,1,0,0,1,0,1,0,2,2,0,0,0,0,0,2,0,0,11,0663424111,0
Savitribai Phule Pune University,6635,Samarth College of Engineering and Management,0663524110,Master in Computer Application,60,18,18,0,0,0,0,2,0,1,1,0,0,0,2,3,4,2,0,0,0,0,1,1,1,0,6,0663524111,1
Savitribai Phule Pune University,6755,"JSPM Narhe Technical Campus, Pune.",0675524110,Master in Computer Application,60,7,5,2,0,12,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0675524111,0
Savitribai Phule Pune University,6775,"Yashaswi Education Society's International Institute of Management Science, Chinchwad, Pune",0677524110,Master in Computer Application,120,9,6,3,0,12,0,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,7,0677524111,0
Savitribai Phule Pune University,6794,"Anantrao Pawar College of Engineering & Research, Pune",0679424110,Master in Computer Application,120,16,14,2,0,2,0,1,1,0,0,0,1,0,5,0,1,0,0,0,0,0,0,2,2,1,4,0679424111,0
Savitribai Phule Pune University,6812,"Progressive Education Society's Modern Institute of Business Studies, Nigdi, Pune",0681224110,Master in Computer Application,60,15,8,7,0,12,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0681224111,0
Savitribai Phule Pune University,6836,"Dr.D.Y.Patil Institute Of Management & Entrepreneur Development,Talegaon",0683624110,Master in Computer Application,120,17,10,7,0,0,0,3,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,7,0683624111,0
Savitribai Phule Pune University,6973,"ASMS Institute of Business Management and Research MCA, Pune",0697324110,Master in Computer Application,180,11,8,3,0,36,0,1,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0697324111,0
Savitribai Phule Pune University,6990,Jaihind Institute of Management and Research,0699024110,Master in Computer Application,120,29,28,1,0,0,0,3,4,0,0,1,2,0,1,0,7,1,2,0,1,0,0,2,3,1,10,0699024111,0
Savitribai Phule Pune University,6991,"Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",0699124110,Master in Computer Application,120,22,16,6,0,0,0,2,2,0,0,1,1,0,4,2,2,0,0,0,0,0,0,1,0,1,10,0699124111,0
Savitribai Phule Pune University,6992,"Pune Cambridge Institute of Management and Computer Application, Ambegaon Pathar, Pune",0699224110,Master in Computer Application,120,8,7,1,0,0,0,1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,6,0699224111,0
Savitribai Phule Pune University,16122,Pharate Patil Management Institutes,1612224110,Master in Computer Application,120,22,19,3,0,24,0,0,0,0,0,1,0,0,4,1,2,2,2,1,0,1,1,4,0,0,12,1612224111,0
Savitribai Phule Pune University,16259,FRIENDS UNION FOR ENERGISING LIVES FUEL COLLEGE,1625924110,Master in Computer Application,60,11,10,1,0,6,0,0,1,0,0,0,0,0,4,2,1,0,0,0,0,0,0,2,0,0,6,1625924111,1
Savitribai Phule Pune University,16331,SarSam College of Management & Technology,1633124110,Master in Computer Application,60,19,16,3,0,12,0,5,2,0,0,0,1,0,4,0,1,1,0,0,0,0,0,1,1,0,6,1633124111,0
Savitribai Phule Pune University,16355,Audyogik Shikshan Mandal's Nextgen Technical Campus,1635524210,Master of Computer Applications,180,39,32,7,0,0,0,3,1,3,0,0,1,1,6,5,2,1,1,0,0,1,0,3,3,1,17,1635524211,2
Savitribai Phule Pune University,16356,Dr. Sudhakar Rao Jadhavar Institute of Management & Technology,1635624110,Master in Computer Application,120,9,7,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,10,1635624111,0
Shivaji University,6005,"Government College of Engineering, Karad",0600524110,Master in Computer Application,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0600524111,0
Shivaji University,6029,"Yashwantrao Chavan School of Rural Development, Kolhapur",0602924110,Master in Computer Application,60,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0602924111,0
Shivaji University,6208,"Deccan Education Society's Chintamanrao Institute of Management Development & Research, Sangli",0620824110,Master in Computer Application,60,7,7,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,5,0620824111,0
Shivaji University,6212,"KIT's Institute of Management Education & Research, Kolhapur",0621224110,Master in Computer Application,120,3,3,0,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0621224111,0
Shivaji University,6213,"Chh. Shahu Institute Of Business Edu And Res Vasantraodada Patil Institute Of Management Studies & Research, Sangli",0621324110,Master in Computer Application,120,11,10,1,0,0,0,0,0,1,0,1,1,0,3,3,0,0,0,1,0,0,0,0,0,0,7,0621324111,0
Shivaji University,6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",0621424110,Master in Computer Application,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0621424111,0
Shivaji University,6222,"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.",0622224110,Master in Computer Application,60,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0622224111,0
Shivaji University,6248,"KFS - Krishna Institute of Computer Application & Management, Wathar",0624824110,Master in Computer Application,120,9,7,2,0,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,12,0624824111,0
Shivaji University,6277,"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",0627724110,Master in Computer Application,60,4,4,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0627724111,0
Shivaji University,6757,"Yashoda Technical Campus, Wadhe, Satara.",0675724110,Master in Computer Application,180,18,18,0,0,0,0,1,1,2,0,0,1,0,8,2,0,0,0,0,0,0,0,2,1,0,18,0675724111,0
Shivaji University,6803,"Sant Gajanan Maharaj College of Engineering, Gadhinglaj",0680324110,Master in Computer Application,60,4,3,1,0,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0680324111,0
Shivaji University,6899,"Chhatrapati Shahu Institute of Business Education & Research, Kolhapur",0689924110,Master in Computer Application,120,4,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0689924111,0
Shivaji University,16125,"Vivekanand College, Kolhapur",1612524210,Master of Computer Applications,60,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1612524211,0
Shivaji University,16130,KARMAVEER HIRE ARTS SCIENCE COMMERCE AND EDUCATION COLLEGE,1613024270U,Master of Computer Applications,60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,1613024271,0
Shivaji University,16153,MUDHOJI COLLEGE PHALTAN,1615324170U,Master in Computer Application,60,26,18,8,0,0,0,0,2,1,1,1,0,1,1,1,2,1,1,1,0,0,0,3,1,1,6,1615324171,1
Shivaji University,16200,"YASHWANTRAO CHAVAN MAHAVIDYALAYA, ISLAMPUR",1620024110,Master in Computer Application,60,9,8,1,0,0,0,1,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,6,1620024111,0
Shivaji University,16207,SADGURU GADGE MAHARAJ COLLEGE KARAD,1620724170U,Master in Computer Application,60,9,9,0,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,5,1620724171,0
Shivaji University,16353,"Shivsamarth Institute of Management, Talmawale",1635324110,Master in Computer Application,60,8,8,0,0,0,0,1,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,0,6,1635324111,0
Shivaji University,16358,Zeal Institute of Technology,1635824110,Master in Computer Application,120,26,21,5,0,0,0,2,2,2,0,0,0,0,3,1,9,0,1,0,1,0,0,0,0,0,11,1635824111,0
SNDT Women's University,3032,"S.N.D.T Women's University P.G.D. of Computer Science, Mumbai",0303224150F,Master in Computer Application,60,12,11,1,0,0,0,3,3,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0303224151,0
SNDT Women's University,5153,"West Khandesh Bhagini Seva Mandal's Dr. Suryakanta R. Ajmera M.C.A. College for Women, Dhule",0515324150F,Master in Computer Application,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0515324151,0
SNDT Women's University,6971,"K.B. Joshi Institute of Information Technology, Pune",0697124150F,Master in Computer Application,60,4,4,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0697124151,0
"Swami Ramanand Teerth Marathwada University, Nanded",2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",0200724110,Master in Computer Application,60,7,6,1,0,0,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0200724111,0
"Swami Ramanand Teerth Marathwada University, Nanded",2115,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",0211524110,Master in Computer Application,60,14,12,2,0,0,0,3,1,0,0,0,0,0,2,0,2,1,0,1,0,1,0,1,0,0,1,0211524111,0
"Swami Ramanand Teerth Marathwada University, Nanded",2119,"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded",0211924110,Master in Computer Application,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0211924111,0
"Swami Ramanand Teerth Marathwada University, Nanded",2120,"Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management, Parbhani.",0212024110,Master in Computer Application,60,4,3,1,0,12,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0212024111,0
"Swami Ramanand Teerth Marathwada University, Nanded",2129,"M.S. Bidve Engineering College, Latur",0212924110,Master in Computer Application,60,1,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0212924111,0
"Swami Ramanand Teerth Marathwada University, Nanded",2519,"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",0251924110,Master in Computer Application,120,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0251924111,0
"Swami Ramanand Teerth Marathwada University, Nanded",2621,"MDA EDUCATION AND RESEARCH INSTITUTE, KOLPA, LATUR",0262124110,Master in Computer Application,120,12,10,2,0,0,0,0,1,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,1,1,0,0262124111,0
"Swami Ramanand Teerth Marathwada University, Nanded",2635,"Shri. Sambhaji College of Management & Technology, Degaon Road, Opp. Nadla Digras, Khadkut, Nanded",0263524110,Master in Computer Application,120,7,7,0,0,0,0,1,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,,0
"Swami Ramanand Teerth Marathwada University, Nanded",2665,"Royal Institute of Technical Education, Latur",0266524110,Master in Computer Application,120,5,4,1,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0266524111,0
"Swami Ramanand Teerth Marathwada University, Nanded",2667,DAYANAND COLLEGE OF COMMERCE LATUR,0266724270U,Master of Computer Applications,60,7,7,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0266724271,0
"Swami Ramanand Teerth Marathwada University, Nanded",2674,MAHARASHTRA MAHAVIDYALAYA NILANGA,0267424270U,Master of Computer Applications,60,4,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0267424271,0
"Swami Ramanand Teerth Marathwada University, Nanded",2694,JAY BHARAT COLLEGE OF MCA DAPKA TQ.NILANGA DIST LATUR,0269424210,Master of Computer Applications,60,6,6,0,0,12,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0269424211,0
"Warana University, Warananagar, Kolhapur",6268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",0626824110,Master in Computer Application,120,6,6,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,6,0626824111,0
