university,college_code,college_name,choice_code,course,intake,cap_seats,si_seats,ms_seats,all_india_seats,minority_seats,institute_seats,hu_open,hu_sc,hu_st,hu_vjdt,hu_ntb,hu_ntc,hu_ntd,hu_obc,hu_sebc,ohu_open,ohu_sc,ohu_st,ohu_vjdt,ohu_ntb,ohu_ntc,ohu_ntd,ohu_obc,ohu_sebc,pwd_total,ews_seats,tfws_choice_code,tfws_seats
Dr. Babasaheb Aambedkar Marathwada University,02533,"CSMSS Chh. Shahu College of Engineering, Aurangabad",0253396910,Communication Technology) Civil Engineering (Computer Aided Structural,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Dr. Babasaheb Aambedkar Marathwada University,02533,"CSMSS Chh. Shahu College of Engineering, Aurangabad",0253395110,"Engineering) Automation and Robotics 0253395610 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0253395610S 0 0 0 3 Electrical Engineering 0253329310 1 1 1 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0253329310S 1 0 0 9 Artificial Intelligence and Data Science 0253394310 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0253394310S 0 0 0 4 Computer Science and Engineering 0253324210 0 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0253324210S 0 0 0 6 IL - Institute Level Seats, MI - Minority Seats 17 of 84 Note :- Vacancy position may vary. Candidates are advised to fill all eligible Choice Code of their choice irrespective of vacancy position.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
"Mumbai University (VJTI, Mumbai)",03012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",0301263510,"Seat Reserved Integrated Power Systems 0301229610 2 1 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0301229610S 4 0 0 10 Embedded Control Systems 0301229910 1 2 1 0 0 1 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0301229910S 6 0 0 15 Thermal Sciences & Energy Systems 0301247610 3 1 1 0 0 1 1 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0301247610S 4 0 0 17 CAD/CAM- ROBOTICS 0301263410 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0301263410S 4 0 0 9 Technical Textile 0301262510 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0301262510S 2 0 0 5 Artificial Intelligence and Data Science 0301294310 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0301294310S 1 0 0 2 Environmental Engineering 0301220110 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0301220110S 3 0 0 6 Construction Management 0301221010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0301221010S 0 0 0 0 Structural Engineering 0301221210 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0301221210S 0 0 0 0 Computer Engineering 0301224510 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0301224510S 1 0 0 2 Software Engineering 0301226010 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0301226010S 2 0 0 3 Project Mangement 0301226610 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0301226610S 1 0 0 1 Defence Technology 0301234910 4 0 1 0 0 1 0 3 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0301234910S 7 0 0 17 Internet of Things 0301295910 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0301295910S 0 0 0 2 PRODUCTION AND INDUSTRIAL ENGINEERING Electric Vehicle Technology 0301296410 3 1 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0301296410S 6 0 0 13 Electronics and Telecommunication Engg 0301237210 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0301237210S 6 0 0 8 Machine Design 0301261910 1 2 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0301261910S 6 0 0 13 IL - Institute Level Seats, MI - Minority Seats 18 of 84 Note :- Vacancy position may vary. Candidates are advised to fill all eligible Choice Code of their choice irrespective of vacancy position.",1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
"Mumbai University (SPCE, Mumbai)",03014,"Sardar Patel College of Engineering, Andheri",0301421070,Seat Reserved 0301421070U Construction Management,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
"Mumbai University (SPCE, Mumbai)",03014,"Sardar Patel College of Engineering, Andheri",0301421270,0301421270U Structural Engineering,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
"Mumbai University (SPCE, Mumbai)",03014,"Sardar Patel College of Engineering, Andheri",0301439470,0301439470U Power Electronics and Power Systems,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
"Mumbai University (SPCE, Mumbai)",03014,"Sardar Patel College of Engineering, Andheri",0301461970,0301461970U Machine Design,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
"Dr. Babasaheb Ambedkar Technological University,Lonere",03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303396810,Seat Reserved Environmental Engineering 0303320110 4 1 0 0 1 0 1 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0303320110S 2 0 0 14 Computer Engineering 0303324510 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0303324510S 4 0 0 8 Cyber Security 0303325210 1 2 1 1 0 1 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0303325210S 4 0 0 14 Electronics and Telecommunication Engg 0303337210 4 1 1 0 1 0 1 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0303337210S 4 0 0 16 Chemical Engineering 0303350710 1 1 1 1 1 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0303350710S 4 0 0 13 Manufacturing Engineering 0303360810 4 2 1 1 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0303360810S 4 0 0 16 Power Systems 0303390110 3 2 1 0 0 1 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0303390110S 4 0 0 15 Thermal and Fluid Engineering 0303391410 4 2 1 0 0 1 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0303391410S 4 0 0 16 Remote Sensing and GIS 0303396010 4 2 1 0 0 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0303396010S 4 0 0 17 Electronics and Communication (VLSI Design) Electronics and Communication (Advanced,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
"Dr. Babasaheb Ambedkar Technological University,Lonere",03033,"Dr. Babasaheb Ambedkar Technological University, Lonere",0303396910,Communication Technology) Artificial Intelligence and Data Science 0303394310 1 1 1 1 0 1 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0303394310S 4 0 0 13 SNDT Women's University,4,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
"Dr. Babasaheb Ambedkar Technological University,Lonere",03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303526550,Seat Reserved 0303526550F Computer Science & Technology,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
"Dr. Babasaheb Ambedkar Technological University,Lonere",03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303537050,0303537050F Electronics and Communication Engineering,5,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Mumbai University,03176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",0317647110,Seat Reserved Computer Engineering 0317624510 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0317624510S 0 1 0 4 Information Technology 0317624610 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0317624610S 0 1 2 5 Civil Engineering 0317619110 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0317619110S 0 1 0 0 Communication Technology and Management Mechanical Engineering 0317661210 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 7 0317661210S 0 1 1 11 Artificial Intelligence and Data Science 0317694310 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0317694310S 0 1 2 5 Mumbai University,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Mumbai University,03189,"Bharati Vidyapeeth College of Engineering, Navi Mumbai",0318969610,"Seat Reserved Computer Engineering 0318924510 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0318924510S 3 1 0 6 Mechanical Engineering(Product Design & Dev.) IL - Institute Level Seats, MI - Minority Seats 24 of 84 Note :- Vacancy position may vary. Candidates are advised to fill all eligible Choice Code of their choice irrespective of vacancy position.",3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Mumbai University,03220,Yadavrao Tasgaonkar College of Engineering & Management,0322069610,Seat Reserved Water Resource Engineering 0322019710 2 1 0 1 1 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0322019710S 3 0 0 12 Computer Engineering 0322024510 3 1 1 0 0 0 1 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0322024510S 1 0 0 11 Signal Processing 0322035810 3 2 1 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0322035810S 3 0 0 13 Mechanical Engineering(Product Design & Dev.) Mumbai University,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
