GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,
,"STATE COMMON ENTRANCE TEST CELL, Maharashtara State, Mumbai",,,,,,,,,,,,,,,,,,,,
,Vacant seats after last date of reporting for Admission to First Year of Two Years Full Time Post-Graduate,,,,,,,,,,,,,,,,,,,,
Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,Published on : 08/09/2025,,,,,,,,,,,,,,,,,,,,
,IMPORTANT NOTE,,,,,,,,,,,,,,,,,,,,
,": All the Institutes are hereby informed to verify the details of the courses and Seat Matrix published below. For any discrepancy,They shall inform the",,,,,,,,,,,,,,,,,,,,
same to the State CET Cell immediately through message box..,,,,,,,,,,,,,,,,,,,,,
IMPORTANT : The vacancy position may vary. Candidates are advised to select the choice codes irrespective of the vacancy position.,,,,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0317324110, ,120, ,12, ,5, ,0, ,0,,,,,,,,,,,
Master in Computer Application, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,3, ,1, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,5,
,OHU, ,3, ,0, ,1, ,0, ,0, ,1, ,1, ,1, ,0, ,7
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :8, ,TFWS Choice Code : 0317324111T, ,Seats: 0,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 46 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,"3176 - Thakur College of Engineering and Technology, Kandivali, Mumbai",,,,,,,,,,,,,,,,,,,,
,Un-Aided-Autonomous-Linguistic Minority - Hindi, ,CAP Seats: 5,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0317624210, ,120, ,2, ,1, ,2, ,24,,,,,,,,,,,
Master of Computer Applications, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0,
,OHU, ,2, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,2
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :0, ,TFWS Choice Code : 0317624211T, ,Seats: 0,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 47 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,"3185 - Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",,,,,,,,,,,,,,,,,,,,
,Un-Aided-Autonomous-Linguistic Minority - Sindhi, ,CAP Seats: 2,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0318524210, ,120, ,1, ,1, ,0, ,0,,,,,,,,,,,
Master of Computer Applications, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1,
,OHU, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :0, ,TFWS Choice Code : 0318524211T, ,Seats: 0,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 48 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,3200 - Hope Foundation and research center's, ,"Finolex Academy of Management and Technology, Ratnagiri",,,,,,,,,,,,,,,,,,
,Un-Aided, ,CAP Seats: 19,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0320024110, ,90, ,14, ,5, ,0, ,0,,,,,,,,,,,
Master in Computer Application, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,0, ,1, ,1, ,0, ,1, ,1, ,0, ,1, ,1, ,6,
,OHU, ,3, ,1, ,0, ,0, ,0, ,1, ,0, ,1, ,1, ,7
,PWD, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :8, ,TFWS Choice Code : 0320024111T, ,Seats: 0,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 49 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,3215 - Bhartiya Vidya Bhavan's Sardar Patel Institute, ,"of Technology , Andheri, Mumbai",,,,,,,,,,,,,,,,,,
,Un-Aided-Autonomous, ,CAP Seats: 1,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0321524110, ,60, ,1, ,0, ,0, ,0,,,,,,,,,,,
Master in Computer Application, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,1,
,OHU, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :0, ,TFWS Choice Code : 0321524111T, ,Seats: 0,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 50 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,"3216 - Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",,,,,,,,,,,,,,,,,,,,
,Un-Aided, ,CAP Seats: 48,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0321624210, ,60, ,40, ,8, ,0, ,0,,,,,,,,,,,
Master of Computer Applications, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,5, ,4, ,3, ,1, ,0, ,1, ,0, ,6, ,3, ,23,
,OHU, ,6, ,2, ,1, ,1, ,0, ,1, ,0, ,3, ,2, ,16
,PWD, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :6, ,TFWS Choice Code : 0321624211T, ,Seats: 1,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 51 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,"3218 - Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",,,,,,,,,,,,,,,,,,,,
,Un-Aided-Autonomous-Religious Minority - Christian, ,CAP Seats: 35,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0321824110, ,60, ,9, ,2, ,24, ,6,,,,,,,,,,,
Master in Computer Application, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,6, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,6,
,OHU, ,3, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,3
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :0, ,TFWS Choice Code : 0321824111T, ,Seats: 0,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 52 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,"3221 - Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",,,,,,,,,,,,,,,,,,,,
,Un-Aided, ,CAP Seats: 21,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0322124110, ,60, ,18, ,3, ,0, ,0,,,,,,,,,,,
Master in Computer Application, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,5, ,3, ,1, ,1, ,0, ,0, ,0, ,1, ,2, ,13,
,OHU, ,2, ,0, ,0, ,1, ,0, ,1, ,0, ,1, ,0, ,5
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :5, ,TFWS Choice Code : 0322124111T, ,Seats: 0,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 53 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,"3223 - Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",,,,,,,,,,,,,,,,,,,,
,Un-Aided-Autonomous-Linguistic Minority - Malyalam, ,CAP Seats: 21,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0322324210, ,120, ,9, ,2, ,10, ,24,,,,,,,,,,,
Master of Computer Applications, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,8, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,8,
,OHU, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :0, ,TFWS Choice Code : 0322324211T, ,Seats: 0,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 54 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,"3438 - Aditya Institute of Management Studies & Research, Borivali",,,,,,,,,,,,,,,,,,,,
,Un-Aided-Linguistic Minority - Hindi, ,CAP Seats: 16,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0343824110, ,60, ,2, ,0, ,14, ,12,,,,,,,,,,,
Master in Computer Application, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1,
,OHU, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :0, ,TFWS Choice Code : 0343824111T, ,Seats: 1,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 55 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,"3539 - St. Wilfred's College of Computer Sciences, Mira Road(E)",,,,,,,,,,,,,,,,,,,,
,Un-Aided, ,CAP Seats: 123,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0353924110, ,180, ,103, ,20, ,0, ,0,,,,,,,,,,,
Master in Computer Application, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,19, ,10, ,6, ,2, ,1, ,3, ,1, ,17, ,7, ,66,
,OHU, ,14, ,6, ,2, ,1, ,1, ,0, ,0, ,6, ,5, ,35
,PWD, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,2
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :18,,,,,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 56 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,3651 - KANDIVLI EDUCATION SOCIETY'S B K SHROFF COLLEGE OF ARTS AND M H SHROFF COLLEGE OF COMMERCE,,,,,,,,,,,,,,,,,,,,
,Un-Aided-Autonomous-Linguistic Minority - Gujarathi, ,CAP Seats: 16,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0365124110, ,60, ,4, ,1, ,11, ,12,,,,,,,,,,,
Master in Computer Application, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,3, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,3,
,OHU, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :0, ,TFWS Choice Code : 0365124111T, ,Seats: 0,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 57 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,Punyashlok Ahilyadevi Holkar Solapur University,,,,,,,,,,,,,,,,,,,,
,"6031 - Punyashlok Ahilyadevi Holkar Solapur University, Solapur",,,,,,,,,,,,,,,,,,,,
,University Managed, ,CAP Seats: 10,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0603124110, ,Master in Computer Application, ,60, ,10, ,0, ,0, ,0,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0,
,OHU, ,7, ,1, ,1, ,0, ,0, ,0, ,0, ,0, ,1, ,10
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :0, ,TFWS Choice Code : 0603124111T, ,Seats: 0,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 58 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,"6220 - SVERI's College of Engineering, Pandharpur",,,,,,,,,,,,,,,,,,,,
,Un-Aided-Autonomous, ,CAP Seats: 4,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0622024110, ,60, ,4, ,0, ,0, ,0,,,,,,,,,,,
Master in Computer Application, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,2,
,OHU, ,1, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,2
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :5, ,TFWS Choice Code : 0622024111T, ,Seats: 1,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 59 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,"6467 - Swami Vivekanand Institute Of Technology, Solapur",,,,,,,,,,,,,,,,,,,,
,Un-Aided, ,CAP Seats: 38,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0646724110, ,60, ,30, ,8, ,0, ,0,,,,,,,,,,,
Master in Computer Application, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,0, ,3, ,3, ,1, ,1, ,2, ,0, ,6, ,3, ,19,
,OHU, ,2, ,2, ,1, ,1, ,0, ,0, ,0, ,3, ,2, ,11
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :5, ,TFWS Choice Code : 0646724111T, ,Seats: 2,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 60 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,16145 - KARMAVEER BHAURAO PATIL MAHAVIDYALAYA PANDHARPUR AUTONOMOUS,,,,,,,,,,,,,,,,,,,,
,Un-Aided-Autonomous, ,CAP Seats: 16,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
1614524270U, ,60, ,13, ,3, ,0, ,12,,,,,,,,,,,
Master of Computer Applications, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,0, ,1, ,1, ,1, ,0, ,1, ,0, ,1, ,0, ,5,
,OHU, ,1, ,2, ,1, ,0, ,0, ,1, ,0, ,2, ,1, ,8
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :6, ,TFWS Choice Code : 1614524271UT, ,Seats: 0,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 61 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,16216 - SANGOLA MAHAVIDYALAYA SANGOLA,,,,,,,,,,,,,,,,,,,,
,Un-Aided, ,CAP Seats: 20,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
1621624110, ,60, ,11, ,9, ,0, ,0,,,,,,,,,,,
Master in Computer Application, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,0, ,2, ,0, ,1, ,0, ,1, ,0, ,6, ,0, ,10,
,OHU, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,1
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :3, ,TFWS Choice Code : 1621624111T, ,Seats: 1,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 62 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,16229 - DESHBHAKT HARINARAYAN BANKATLAL SONI COLLEGE SOLAPUR,,,,,,,,,,,,,,,,,,,,
,Un-Aided-Linguistic Minority - Hindi, ,CAP Seats: 13,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
1622924210, ,60, ,0, ,3, ,10, ,12,,,,,,,,,,,
Master of Computer Applications, ,,,,,,,,,,,,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0,
,OHU, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
,PWD Common Reserved Seats :0,,,,,,,,,,,,,,,,,,,,
Economically Weaker Section (EWS) Seats :0, ,TFWS Choice Code : 1622924211T, ,Seats: 1,,,,,,,,,,,,,,,,,
,"F:Only For Female, HU:Home University, OHU:Other than Home University, PWD:Persons with Disabilities,Common Reserved:Combined Common for All Reserved Categories",,,,,,,,,,,,,,,,,,,,
,"STATE CET CELL , Mumbai", ,Page 63 of 191,,,,,,,,,,,,,,,,,,
Vacant seats after last date of reporting for Admission to First Year of PostGraduate Degree Courses in Master of Computer Applications for the Academic Year 2025-26,,,,,,,,,,,,,,,,,,,,,
,Rashtrasant Tukadoji Maharaj Nagpur University,,,,,,,,,,,,,,,,,,,,
,4003 - Inter Institutional Computer Center and, ,Dept., ,"of Computer Science & Electronics, RTM Nagpur University",,,,,,,,,,,,,,,,
,University Department, ,CAP Seats: 9,,,,,,,,,,,,,,,,,,
Choice Code, ,Course Name, ,SI, ,MS Seats, ,All India, ,Minority Seats, ,Institute Seats,,,,,,,,,
0400324110, ,Master in Computer Application, ,30, ,5, ,4, ,0, ,0,,,,,,,,,
Category, ,OPEN, ,SC, ,ST, ,VJDT, ,NTB, ,NTC, ,NTD, ,OBC, ,SEBC, ,Total,
HU, ,1, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,3,
