GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,
"State Common Entrance Test Cell, Mumbai.",,,,,,,,,,,,,
27, ,3879 (89.1966341), ,0312724110, ,"NCRD's Sterling Institute of Management Studies, Navi Mumbai", ,Master in Computer Application, ,AI-AI, ,AI,
28, ,3944 (89.1966341), ,0623924110, ,"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune", ,Master in Computer Application, ,AI-AI, ,AI,
29, ,4126 (89.1331398), ,0303224150F, ,"S.N.D.T Women's University P.G.D. of Computer Science, Mumbai", ,Master in Computer Application, ,AI-AI, ,AI,
30, ,4532 (87.3496474), ,0312924210, ,"Mumbai Institute of Management & Research, Mumbai", ,Master of Computer Applications, ,AI-AI, ,AI,
31, ,4814 (87.2080299), ,0615524110, ,"G.H.Raisoni College of Engineering & Management, Wagholi, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
32, ,5279 (85.3851665), ,0512124110, ,"K. K. Wagh Institute of Engineering Education and Research, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
33, ,5289 (85.3851665), ,0415224110, ,"Shri Shivaji Education Society Amravati's Science College (MCA), Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
34, ,5332 (85.3851665), ,0110724110, ,"P. R. Pote Patil College of Engineering & Management, Amravati", ,Master in Computer Application, ,AI-AI, ,AI,
35, ,5390 (85.3851665), ,0621224110, ,"KIT's Institute of Management Education & Research, Kolhapur", ,Master in Computer Application, ,AI-AI, ,AI,
36, ,5439 (85.3851665), ,0614424110, ,"Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
37, ,5462 (85.2118788), ,0616724110, ,"Kamla Education Society's Pratibha Institute of Business Management, Chinchwad, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
38, ,5740 (85.2118788), ,0515124110, ,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.", ,Master in Computer Application, ,AI-AI, ,AI,
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad",Master in Computer Application,,,,,,,,,,,,
39, ,5755 (85.2118788), ,0623624110,AI-AI, ,AI,,,,,,
"Road, Pune",,,,,,,,,,,,,
40, ,5775 (85.2118788), ,0613724110, ,"Vidya Pratishthan Institute of Information Technology, Baramati, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
41, ,6076 (82.9644433), ,0699224110, ,"Pune Cambridge Institute of Management and Computer Application, Ambegaon Pathar, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
42, ,6253 (82.9644433), ,0316924110, ,"Late Bhausaheb Hiray S. S. Trust's Institute of Computer Application, Bandra (E), Mumbai", ,Master in Computer Application, ,AI-AI, ,AI,
43, ,6697 (82.8308366), ,0683624110, ,"Dr.D.Y.Patil Institute Of Management & Entrepreneur Development,Talegaon", ,Master in Computer Application, ,AI-AI, ,AI,
44, ,6829 (80.5399495), ,0212924110, ,"M.S. Bidve Engineering College, Latur", ,Master in Computer Application, ,AI-AI, ,AI,
45, ,6889 (80.5399495), ,0500224110, ,"Department of Computer Science, North Maharashtra University, Jalgaon", ,Master in Computer Application, ,AI-AI, ,AI,
46, ,7233 (79.9969812), ,0697324110, ,"ASMS Institute of Business Management and Research MCA, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
47, ,7431 (79.9969812), ,0615224110, ,"Zeal Education Society's Zeal Institute of Business Administration, Computer Application and Research, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
,Cut Off Indicates All India Merit No. ; Figures in bracket Indicates Merit Score,,,,,,,,,,,,
AI to AI-All India Seats Allotted to All India Candidature Candidates, ,,,,,,,,,,,,
Page 2/7,,,,,,,,,,,,,
GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,
"State Common Entrance Test Cell, Mumbai.",,,,,,,,,,,,,
,Cut Off List for All India Seats of CAP Round-II for Admission to the First Year Post Graduate Technical Course in Master of Computer Applications (MCA) 2025-26.,,,,,,,,,,,,
,48, ,7663 (79.9969812), ,0620624110, ,"Pune District Education Association's College of Engineering, Manjari(Bk), Hadapsar, Pune", ,Master in Computer Application, ,AI-AI, ,AI
49, ,7674 (79.9969812), ,0313324110, ,"Swayamsiddhi Mitra Sangh's College of Management & Research, Thane", ,Master in Computer Application, ,AI-AI, ,AI,
50, ,7715 (77.8251197), ,0699124110, ,"Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
51, ,7952 (77.8251197), ,0616824110, ,"Shikshan Maharshi Dr. D.Y. Patil Centre for Management & Research, Chikhali , Pune", ,Master in Computer Application, ,AI-AI, ,AI,
52, ,7953 (77.8251197), ,0621424110, ,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli", ,Master in Computer Application, ,AI-AI, ,AI,
53, ,8053 (77.8251197), ,0613824110, ,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
54, ,8161 (76.9216256), ,0654824110, ,"Suryadatta Educational Foundation, Suryadatta Institute of Business Management and Technology, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
55, ,8197 (76.9216256), ,0200124110, ,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad", ,Master in Computer Application, ,AI-AI, ,AI,
56, ,8449 (76.9216256), ,0616424110, ,"Psd Shastri Educational Foundation's Asma Institute Of Management, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
57, ,8586 (76.9216256), ,0697124150F, ,"K.B. Joshi Institute of Information Technology, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
58, ,8614 (76.9216256), ,0677524110, ,"Yashaswi Education Society's International Institute of Management Science, Chinchwad, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
59, ,8861 (74.782248), ,0100524110, ,"Sant Gadge Baba Amravati University,Amravati", ,Master in Computer Application, ,AI-AI, ,AI,
60, ,9083 (74.782248), ,0512024110, ,"MET's Institute of Management, Adgaon, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
61, ,9112 (74.782248), ,0110524110, ,"Prof. Ram Meghe Institute of Technology & Research, Amravati", ,Master in Computer Application, ,AI-AI, ,AI,
62, ,9160 (74.782248), ,0617024110, ,"Abhinav Education Society's Institute of Management and Research, Haveli, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
63, ,9521 (73.5368477), ,0212424110, ,"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad", ,Master in Computer Application, ,AI-AI, ,AI,
64, ,9748 (73.5368477), ,0689924110, ,"Chhatrapati Shahu Institute of Business Education & Research, Kolhapur", ,Master in Computer Application, ,AI-AI, ,AI,
65, ,9857 (71.1549338), ,0654724110, ,"Suryadatta Educational Foundation, Suryadatta Institute of Management and Mass Communication, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
66, ,9911 (71.1549338), ,0679424110, ,"Anantrao Pawar College of Engineering & Research, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station,",Master in Computer Application,,,,,,,,,,,,
67, ,10035 (71.1549338), ,0631024110,AI-AI, ,AI,,,,,,
Pune,,,,,,,,,,,,,
68, ,10099 (71.1549338), ,0622224110, ,"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.", ,Master in Computer Application, ,AI-AI, ,AI,
69, ,10477 (69.7143504), ,0211924110, ,"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded", ,Master in Computer Application, ,AI-AI, ,AI,
70, ,10583 (69.7143504), ,0518124110, ,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
71, ,10732 (69.7143504), ,0612024110, ,"Shri. Khanderai Pratishthans Dnyansagar Institute of Management and Research, Balewadi, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
,Cut Off Indicates All India Merit No. ; Figures in bracket Indicates Merit Score,,,,,,,,,,,,
AI to AI-All India Seats Allotted to All India Candidature Candidates, ,,,,,,,,,,,,
Page 3/7,,,,,,,,,,,,,
GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,
"State Common Entrance Test Cell, Mumbai.",,,,,,,,,,,,,
,Cut Off List for All India Seats of CAP Round-II for Admission to the First Year Post Graduate Technical Course in Master of Computer Applications (MCA) 2025-26.,,,,,,,,,,,,
,72, ,10878 (69.7143504), ,0663424110, ,"KJEI's Trinity Academy of Engineering, Yewalewadi, Pune", ,Master in Computer Application, ,AI-AI, ,AI
73, ,10923 (69.7143504), ,0414224110, ,"G H Raisoni College of Engineering & Management, Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
74, ,10984 (69.7143504), ,0615824110, ,"Rajmata Jijau Shikshan Prasarak Mandal's Institute of Computer and Management Research, Dudulgaon, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
75, ,11093 (67.3579428), ,0602924110, ,"Yashwantrao Chavan School of Rural Development, Kolhapur", ,Master in Computer Application, ,AI-AI, ,AI,
76, ,11098 (67.3579428), ,0262224110, ,"Jay Bhavani Institute of Management, Badnapur, Jalna", ,Master in Computer Application, ,AI-AI, ,AI,
77, ,11471 (67.3579428), ,0322124110, ,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar", ,Master in Computer Application, ,AI-AI, ,AI,
78, ,11806 (65.8578922), ,0603124110, ,"Punyashlok Ahilyadevi Holkar Solapur University, Solapur", ,Master in Computer Application, ,AI-AI, ,AI,
79, ,12188 (65.8578922), ,1620724170U, ,SADGURU GADGE MAHARAJ COLLEGE KARAD, ,Master in Computer Application, ,AI-AI, ,AI,
80, ,12262 (65.8578922), ,0510924110, ,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
81, ,12297 (63.1574978), ,1625924110, ,FRIENDS UNION FOR ENERGISING LIVES FUEL COLLEGE, ,Master in Computer Application, ,AI-AI, ,AI,
82, ,12313 (63.1574978), ,0266424110, ,"Deogiri College, Chh. Sambhaji Nagar", ,Master in Computer Application, ,AI-AI, ,AI,
83, ,12403 (63.1574978), ,0110224110, ,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati", ,Master in Computer Application, ,AI-AI, ,AI,
84, ,12527 (63.1574978), ,0251924110, ,"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur", ,Master in Computer Application, ,AI-AI, ,AI,
85, ,12726 (63.1574978), ,0322324210, ,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad", ,Master of Computer Applications, ,AI-AI, ,AI,
86, ,13158 (61.2807064), ,1612524210, ,"Vivekanand College, Kolhapur", ,Master of Computer Applications, ,AI-AI, ,AI,
87, ,13184 (61.2807064), ,1635624110, ,Dr. Sudhakar Rao Jadhavar Institute of Management & Technology, ,Master in Computer Application, ,AI-AI, ,AI,
88, ,13862 (58.7911466), ,0631924110, ,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur", ,Master in Computer Application, ,AI-AI, ,AI,
89, ,13892 (58.7911466), ,0412424110, ,"Amar Seva Mandal's Kamla Nehru Mahavidyalaya, Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
90, ,13894 (58.7911466), ,0538024110, ,"Adsul's Technical Campus, Chas Dist. Ahmednagar", ,Master in Computer Application, ,AI-AI, ,AI,
91, ,14115 (58.7911466), ,0414724110, ,"K.D.K. College of Engineering, Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
92, ,14161 (58.7911466), ,1613024270U, ,KARMAVEER HIRE ARTS SCIENCE COMMERCE AND EDUCATION COLLEGE, ,Master of Computer Applications, ,AI-AI, ,AI,
93, ,14172 (58.7911466), ,0511224110, ,"Padmashree Dr. Vithalrao Vikhe Patil Foundation's Institute of Business Management & Rural Development, Ahmednagar", ,Master in Computer Application, ,AI-AI, ,AI,
94, ,14206 (58.7911466), ,0200724110, ,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded", ,Master in Computer Application, ,AI-AI, ,AI,
95, ,14323 (56.5488095), ,0515024110, ,"R.C. Patel Educational Trust, Institute of Management Reasearch & Development, Shirpur", ,Master in Computer Application, ,AI-AI, ,AI,
96, ,14390 (56.5488095), ,0510424110, ,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon", ,Master in Computer Application, ,AI-AI, ,AI,
,Cut Off Indicates All India Merit No. ; Figures in bracket Indicates Merit Score,,,,,,,,,,,,
AI to AI-All India Seats Allotted to All India Candidature Candidates, ,,,,,,,,,,,,
Page 4/7,,,,,,,,,,,,,
GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,
"State Common Entrance Test Cell, Mumbai.",,,,,,,,,,,,,
,Cut Off List for All India Seats of CAP Round-II for Admission to the First Year Post Graduate Technical Course in Master of Computer Applications (MCA) 2025-26.,,,,,,,,,,,,
,97, ,14531 (56.5488095), ,0461324110, ,"Suryodaya College of Engineering & Technology, Nagpur", ,Master in Computer Application, ,AI-AI, ,AI
98, ,14686 (56.5488095), ,0663224110, ,Navsahyadri Education Society's Group of Institutions, ,Master in Computer Application, ,AI-AI, ,AI,
99, ,14798 (56.5488095), ,0200524110, ,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad", ,Master in Computer Application, ,AI-AI, ,AI,
100, ,14880 (56.5488095), ,0614024110, ,"Dnyan Kala Krida & Krishi Prathishtan's Maharashtra Institute of Management, Kalamb, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
101, ,14913 (53.942159), ,0212024110, ,"Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management, Parbhani.", ,Master in Computer Application, ,AI-AI, ,AI,
102, ,14992 (53.942159), ,0538624110, ,"Dr. B.V. Hiray College of Management & Research Centre, Malegaon.", ,Master in Computer Application, ,AI-AI, ,AI,
103, ,15196 (53.942159), ,0321824110, ,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar", ,Master in Computer Application, ,AI-AI, ,AI,
"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti",Master in Computer Application,,,,,,,,,,,,
104, ,15335 (53.942159), ,0530324110,AI-AI, ,AI,,,,,,
"Shrigondha,",,,,,,,,,,,,,
105, ,15445 (53.942159), ,0511924110, ,"C.H.M.E. Society's Dr. Moonje Institute for Management & Computer Studies, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
106, ,15515 (51.4093808), ,0627724110, ,"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur", ,Master in Computer Application, ,AI-AI, ,AI,
107, ,15660 (51.4093808), ,0621924110, ,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur", ,Master in Computer Application, ,AI-AI, ,AI,
108, ,15713 (51.4093808), ,0624024110, ,"Siddhant Institute Of Computer Application, Sudambare", ,Master in Computer Application, ,AI-AI, ,AI,
109, ,15867 (51.4093808), ,0626824110, ,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar", ,Master in Computer Application, ,AI-AI, ,AI,
110, ,15903 (51.4093808), ,0266524110, ,"Royal Institute of Technical Education, Latur", ,Master in Computer Application, ,AI-AI, ,AI,
111, ,16115 (51.4093808), ,0413724210, ,"Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology, Management & Research, Nagpur", ,Master of Computer Applications, ,AI-AI, ,AI,
112, ,16146 (49.3533426), ,0211524110, ,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded", ,Master in Computer Application, ,AI-AI, ,AI,
113, ,16203 (49.3533426), ,0210224110, ,"Rajarshi Shahu Institute of Management, Aurangabad", ,Master in Computer Application, ,AI-AI, ,AI,
114, ,16290 (49.3533426), ,0511124110, ,"B. P. Hivale Education Society's Institute of Management Studies Career Development Research, Ahmednagar", ,Master in Computer Application, ,AI-AI, ,AI,
115, ,16688 (49.3533426), ,0680324110, ,"Sant Gajanan Maharaj College of Engineering, Gadhinglaj", ,Master in Computer Application, ,AI-AI, ,AI,
116, ,16905 (46.3793819), ,0533124110, ,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
117, ,17238 (46.3793819), ,0699024110, ,Jaihind Institute of Management and Research, ,Master in Computer Application, ,AI-AI, ,AI,
118, ,17355 (46.3793819), ,0111124110, ,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati", ,Master in Computer Application, ,AI-AI, ,AI,
119, ,17418 (44.5345198), ,0663524110, ,Samarth College of Engineering and Management, ,Master in Computer Application, ,AI-AI, ,AI,
120, ,17453 (44.5345198), ,0262124110, ,"MDA EDUCATION AND RESEARCH INSTITUTE, KOLPA, LATUR", ,Master in Computer Application, ,AI-AI, ,AI,
,Cut Off Indicates All India Merit No. ; Figures in bracket Indicates Merit Score,,,,,,,,,,,,
AI to AI-All India Seats Allotted to All India Candidature Candidates, ,,,,,,,,,,,,
Page 5/7,,,,,,,,,,,,,
GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,
"State Common Entrance Test Cell, Mumbai.",,,,,,,,,,,,,
,Cut Off List for All India Seats of CAP Round-II for Admission to the First Year Post Graduate Technical Course in Master of Computer Applications (MCA) 2025-26.,,,,,,,,,,,,
,121, ,17527 (44.5345198), ,0621324110, ,"Chh. Shahu Institute Of Business Edu And Res Vasantraodada Patil Institute Of Management Studies & Research, Sangli", ,Master in Computer Application, ,AI-AI, ,AI
122, ,17926 (44.5345198), ,0662824110, ,"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune", ,Master in Computer Application, ,AI-AI, ,AI,
123, ,18068 (41.4550394), ,0512424210, ,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon", ,Master of Computer Applications, ,AI-AI, ,AI,
124, ,18411 (41.4550394), ,0513124110, ,"C.H.M.E. Society's Dr. Moonje Institute of Management & Information Technology, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
125, ,18737 (39.3989669), ,0263524110, ,"Shri. Sambhaji College of Management & Technology, Degaon Road, Opp. Nadla Digras, Khadkut, Nanded", ,Master in Computer Application, ,AI-AI, ,AI,
126, ,18819 (39.3989669), ,0517724110, ,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
127, ,18972 (39.3989669), ,0511324110, ,"Nashik District Maratha Vidya Prasarak Samaj's Institute of Management Research & Technology, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
128, ,19364 (36.496736), ,0538124110, ,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.", ,Master in Computer Application, ,AI-AI, ,AI,
129, ,19445 (36.496736), ,0515224110, ,"G H Raisoni College of Engineering and Management, Jalgaon", ,Master in Computer Application, ,AI-AI, ,AI,
130, ,19524 (36.496736), ,0675724110, ,"Yashoda Technical Campus, Wadhe, Satara.", ,Master in Computer Application, ,AI-AI, ,AI,
131, ,19560 (36.496736), ,0511724110, ,Pirens Institute Of Business Management And Administration (IBMA) Loni (BK), ,Master in Computer Application, ,AI-AI, ,AI,
132, ,19586 (36.496736), ,0620824110, ,"Deccan Education Society's Chintamanrao Institute of Management Development & Research, Sangli", ,Master in Computer Application, ,AI-AI, ,AI,
133, ,19912 (34.5198145), ,1612224110, ,Pharate Patil Management Institutes, ,Master in Computer Application, ,AI-AI, ,AI,
134, ,20112 (34.5198145), ,0515324150F, ,"West Khandesh Bhagini Seva Mandal's Dr. Suryakanta R. Ajmera M.C.A. College for Women, Dhule", ,Master in Computer Application, ,AI-AI, ,AI,
135, ,21063 (29.9046039), ,0415124110, ,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
136, ,21138 (29.9046039), ,0131424170U, ,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN, ,Master in Computer Application, ,AI-AI, ,MI-AI,
137, ,21687 (27.2744425), ,0413324110, ,"Sanmarg Shikshan Sanstha's Smt. Radhikatai Pandav College of Engineering, Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
138, ,21849 (25.4779232), ,0510224110, ,"Godavari Institute of Management & Research, Jalgaon", ,Master in Computer Application, ,AI-AI, ,AI,
139, ,21970 (25.4779232), ,0510124110, ,"Khandesh College Education Society's Institute of Management & Research, Jalgaon", ,Master in Computer Application, ,AI-AI, ,AI,
140, ,22022 (25.4779232), ,0414524110, ,"Wainganga College of Engineering and Management, Dongargaon, Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
141, ,22122 (25.4779232), ,0470124110, ,"Dr.S.C. Gulhane Prerna College of Management and Technology, Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
142, ,22239 (25.4779232), ,0632124110, ,"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur", ,Master in Computer Application, ,AI-AI, ,AI,
143, ,22504 (23.1010151), ,0550924110, ,"Shri Swami Samarth Institute of Management and Technology, Malwadi-Bota", ,Master in Computer Application, ,AI-AI, ,AI,
144, ,22769 (21.0059952), ,0561924110, ,COMMERCE MANAGEMENT AND COMPUTER SCIENCE COLLEGE, ,Master in Computer Application, ,AI-AI, ,AI,
145, ,22835 (21.0059952), ,0111324110, ,"Sadhana Shikshan Mandal, Saraswati College, Shegaon", ,Master in Computer Application, ,AI-AI, ,AI,
,Cut Off Indicates All India Merit No. ; Figures in bracket Indicates Merit Score,,,,,,,,,,,,
AI to AI-All India Seats Allotted to All India Candidature Candidates, ,,,,,,,,,,,,
Page 6/7,,,,,,,,,,,,,
GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,
"State Common Entrance Test Cell, Mumbai.",,,,,,,,,,,,,
,Cut Off List for All India Seats of CAP Round-II for Admission to the First Year Post Graduate Technical Course in Master of Computer Applications (MCA) 2025-26.,,,,,,,,,,,,
,146, ,22922 (21.0059952), ,0567424110, ,"Khandesh Education Society's Institute of Management and Technology, Amalner", ,Master in Computer Application, ,AI-AI, ,AI
147, ,22948 (21.0059952), ,0624824110, ,"KFS - Krishna Institute of Computer Application & Management, Wathar", ,Master in Computer Application, ,AI-AI, ,AI,
148, ,23272 (19.1539942), ,0211324110, ,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad", ,Master in Computer Application, ,AI-AI, ,AI,
