GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,
"State Common Entrance Test Cell, Mumbai.",,,,,,,,,,,,,
12, ,848 (97.6265047), ,0622824110, ,"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
13, ,996 (97.390747), ,0400324110, ,"Inter Institutional Computer Center and Dept. of Computer Science & Electronics, RTM Nagpur University", ,Master in Computer Application, ,AI-AI, ,AI,
14, ,1074 (97.0718086), ,0614124110, ,"Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
15, ,1216 (96.828928), ,0613924110, ,"Progressive Education Society's Modern College of Engineering, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
16, ,1241 (96.828928), ,0623224110, ,"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune", ,Master in Computer Application, ,AI-AI, ,AI,
17, ,1399 (96.392589), ,0365124110, ,KANDIVLI EDUCATION SOCIETY'S B K SHROFF COLLEGE OF ARTS AND M H SHROFF COLLEGE OF COMMERCE, ,Master in Computer Application, ,AI-AI, ,AI,
18, ,1609 (95.5548847), ,0612924110, ,"Jayawant Shikshan Prasarak Mandal's Jayawant Institute of Management Studies, Tathawade Pune-411033", ,Master in Computer Application, ,AI-AI, ,AI,
19, ,1706 (95.2942951), ,0615424110, ,"Institute of Industrial & Computer Management & Research, Nigdi, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
20, ,1787 (95.2942951), ,0681224110, ,"Progressive Education Society's Modern Institute of Business Studies, Nigdi, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
21, ,2075 (94.4270578), ,0614524110, ,"JSPM'S Jaywantrao Sawant College of Engineering,Pune", ,Master in Computer Application, ,AI-AI, ,AI,
22, ,2202 (94.4270578), ,0317324110, ,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai", ,Master in Computer Application, ,AI-AI, ,AI,
23, ,2611 (93.405226), ,0312724110, ,"NCRD's Sterling Institute of Management Studies, Navi Mumbai", ,Master in Computer Application, ,AI-AI, ,AI,
,Cut Off Indicates All India Merit No. ; Figures in bracket Indicates B.HMCT CET Score,,,,,,,,,,,,
AI to AI-All India Seats Allotted to All India Candidature Candidates, ,,,,,,,,,,,,
Page 1/8,,,,,,,,,,,,,
GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,
"State Common Entrance Test Cell, Mumbai.",,,,,,,,,,,,,
,Cut Off List for All India Seats of CAP Round I for Admission to the First Year Post Graduate Technical Course in Master of Computer Applications (MCA) 2025-26,,,,,,,,,,,,
,Sr.No., ,Merit (Score), ,Choice Code, ,Institute Name, ,Course Name, ,Type, ,Seat Type
,24, ,2673 (92.3361383), ,0343824110, ,"Aditya Institute of Management Studies & Research, Borivali", ,Master in Computer Application, ,AI-AI, ,AI
25, ,2771 (92.3361383), ,0303224150F, ,"S.N.D.T Women's University P.G.D. of Computer Science, Mumbai", ,Master in Computer Application, ,AI-AI, ,AI,
26, ,3075 (92.1797821), ,0675524110, ,"JSPM Narhe Technical Campus, Pune.", ,Master in Computer Application, ,AI-AI, ,AI,
27, ,3245 (90.9663786), ,0623124110, ,"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune", ,Master in Computer Application, ,AI-AI, ,AI,
28, ,3343 (90.9663786), ,0312924210, ,"Mumbai Institute of Management & Research, Mumbai", ,Master of Computer Applications, ,AI-AI, ,AI,
29, ,3561 (90.7733494), ,0620124110, ,"Dr. D. Y. Patil School Of MCA, Lohegaon,Pune", ,Master in Computer Application, ,AI-AI, ,AI,
30, ,3607 (90.7733494), ,0615524110, ,"G.H.Raisoni College of Engineering & Management, Wagholi, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
31, ,4044 (89.1966341), ,0621224110, ,"KIT's Institute of Management Education & Research, Kolhapur", ,Master in Computer Application, ,AI-AI, ,AI,
32, ,4576 (87.3496474), ,0616424110, ,"Psd Shastri Educational Foundation's Asma Institute Of Management, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
33, ,4731 (87.2080299), ,0313324110, ,"Swayamsiddhi Mitra Sangh's College of Management & Research, Thane", ,Master in Computer Application, ,AI-AI, ,AI,
34, ,4773 (87.2080299), ,0623924110, ,"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune", ,Master in Computer Application, ,AI-AI, ,AI,
35, ,4839 (87.2080299), ,0613724110, ,"Vidya Pratishthan Institute of Information Technology, Baramati, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
36, ,4855 (87.2080299), ,0512124110, ,"K. K. Wagh Institute of Engineering Education and Research, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
37, ,4923 (87.2080299), ,0100524110, ,"Sant Gadge Baba Amravati University,Amravati", ,Master in Computer Application, ,AI-AI, ,AI,
38, ,4968 (87.2080299), ,0616724110, ,"Kamla Education Society's Pratibha Institute of Business Management, Chinchwad, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
39, ,5150 (85.3851665), ,0683624110, ,"Dr.D.Y.Patil Institute Of Management & Entrepreneur Development,Talegaon", ,Master in Computer Application, ,AI-AI, ,AI,
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road,",Master in Computer Application,,,,,,,,,,,,
40, ,5323 (85.3851665), ,0623624110,AI-AI, ,AI,,,,,,
Pune,,,,,,,,,,,,,
41, ,5371 (85.3851665), ,0699224110, ,"Pune Cambridge Institute of Management and Computer Application, Ambegaon Pathar, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
42, ,5809 (85.2118788), ,0414224110, ,"G H Raisoni College of Engineering & Management, Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
43, ,6202 (82.9644433), ,0110724110, ,"P. R. Pote Patil College of Engineering & Management, Amravati", ,Master in Computer Application, ,AI-AI, ,AI,
44, ,6205 (82.9644433), ,0322324210, ,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad", ,Master of Computer Applications, ,AI-AI, ,AI,
45, ,6421 (82.8308366), ,0615224110, ,"Zeal Education Society's Zeal Institute of Business Administration, Computer Application and Research, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
,Cut Off Indicates All India Merit No. ; Figures in bracket Indicates B.HMCT CET Score,,,,,,,,,,,,
AI to AI-All India Seats Allotted to All India Candidature Candidates, ,,,,,,,,,,,,
Page 2/8,,,,,,,,,,,,,
GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,
"State Common Entrance Test Cell, Mumbai.",,,,,,,,,,,,,
,Cut Off List for All India Seats of CAP Round I for Admission to the First Year Post Graduate Technical Course in Master of Computer Applications (MCA) 2025-26,,,,,,,,,,,,
,Sr.No., ,Merit (Score), ,Choice Code, ,Institute Name, ,Course Name, ,Type, ,Seat Type
,46, ,6438 (82.8308366), ,0654724110, ,"Suryadatta Educational Foundation, Suryadatta Institute of Management and Mass Communication, Pune", ,Master in Computer Application, ,AI-AI, ,AI
47, ,6460 (82.8308366), ,0415224110, ,"Shri Shivaji Education Society Amravati's Science College (MCA), Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
48, ,6547 (82.8308366), ,0200124110, ,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad", ,Master in Computer Application, ,AI-AI, ,AI,
49, ,6598 (82.8308366), ,0110224110, ,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati", ,Master in Computer Application, ,AI-AI, ,AI,
50, ,6624 (82.8308366), ,0697124150F, ,"K.B. Joshi Institute of Information Technology, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
51, ,6633 (82.8308366), ,0620624110, ,"Pune District Education Association's College of Engineering, Manjari(Bk), Hadapsar, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
52, ,6647 (82.8308366), ,0212924110, ,"M.S. Bidve Engineering College, Latur", ,Master in Computer Application, ,AI-AI, ,AI,
53, ,6722 (82.8308366), ,0500224110, ,"Department of Computer Science, North Maharashtra University, Jalgaon", ,Master in Computer Application, ,AI-AI, ,AI,
54, ,6783 (80.5399495), ,0613824110, ,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
55, ,6785 (80.5399495), ,0614424110, ,"Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
56, ,6893 (80.5399495), ,0699124110, ,"Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
57, ,6951 (80.5399495), ,0697324110, ,"ASMS Institute of Business Management and Research MCA, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
58, ,6981 (80.5399495), ,0654824110, ,"Suryadatta Educational Foundation, Suryadatta Institute of Business Management and Technology, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
59, ,7008 (80.5399495), ,0322124110, ,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar", ,Master in Computer Application, ,AI-AI, ,AI,
60, ,7168 (80.5399495), ,0515124110, ,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.", ,Master in Computer Application, ,AI-AI, ,AI,
61, ,7267 (79.9969812), ,0621424110, ,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli", ,Master in Computer Application, ,AI-AI, ,AI,
62, ,7322 (79.9969812), ,0617024110, ,"Abhinav Education Society's Institute of Management and Research, Haveli, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
63, ,7364 (79.9969812), ,0603124110, ,"Punyashlok Ahilyadevi Holkar Solapur University, Solapur", ,Master in Computer Application, ,AI-AI, ,AI,
64, ,7400 (79.9969812), ,0616824110, ,"Shikshan Maharshi Dr. D.Y. Patil Centre for Management & Research, Chikhali , Pune", ,Master in Computer Application, ,AI-AI, ,AI,
65, ,7458 (79.9969812), ,0303324110, ,"Dr. Babasaheb Ambedkar Technological University, Lonere", ,Master in Computer Application, ,AI-AI, ,AI,
66, ,7896 (77.8251197), ,0110524110, ,"Prof. Ram Meghe Institute of Technology & Research, Amravati", ,Master in Computer Application, ,AI-AI, ,AI,
67, ,8311 (76.9216256), ,0602924110, ,"Yashwantrao Chavan School of Rural Development, Kolhapur", ,Master in Computer Application, ,AI-AI, ,AI,
68, ,8388 (76.9216256), ,0689924110, ,"Chhatrapati Shahu Institute of Business Education & Research, Kolhapur", ,Master in Computer Application, ,AI-AI, ,AI,
,Cut Off Indicates All India Merit No. ; Figures in bracket Indicates B.HMCT CET Score,,,,,,,,,,,,
AI to AI-All India Seats Allotted to All India Candidature Candidates, ,,,,,,,,,,,,
Page 3/8,,,,,,,,,,,,,
GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,
"State Common Entrance Test Cell, Mumbai.",,,,,,,,,,,,,
,Cut Off List for All India Seats of CAP Round I for Admission to the First Year Post Graduate Technical Course in Master of Computer Applications (MCA) 2025-26,,,,,,,,,,,,
,Sr.No., ,Merit (Score), ,Choice Code, ,Institute Name, ,Course Name, ,Type, ,Seat Type
,69, ,8673 (76.9216256), ,0615824110, ,"Rajmata Jijau Shikshan Prasarak Mandal's Institute of Computer and Management Research, Dudulgaon, Pune", ,Master in Computer Application, ,AI-AI, ,AI
70, ,8764 (74.782248), ,0622224110, ,"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.", ,Master in Computer Application, ,AI-AI, ,AI,
71, ,8958 (74.782248), ,0677524110, ,"Yashaswi Education Society's International Institute of Management Science, Chinchwad, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
72, ,9010 (74.782248), ,0512024110, ,"MET's Institute of Management, Adgaon, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
73, ,9348 (73.5368477), ,0612024110, ,"Shri. Khanderai Pratishthans Dnyansagar Institute of Management and Research, Balewadi, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
74, ,9380 (73.5368477), ,0510924110, ,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
75, ,9502 (73.5368477), ,0515024110, ,"R.C. Patel Educational Trust, Institute of Management Reasearch & Development, Shirpur", ,Master in Computer Application, ,AI-AI, ,AI,
76, ,9660 (73.5368477), ,0679424110, ,"Anantrao Pawar College of Engineering & Research, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
77, ,9666 (73.5368477), ,0631024110, ,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
78, ,9846 (71.1549338), ,0413724210, ,"Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology, Management & Research, Nagpur", ,Master of Computer Applications, ,AI-AI, ,AI,
79, ,9847 (71.1549338), ,0212424110, ,"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad", ,Master in Computer Application, ,AI-AI, ,AI,
80, ,9953 (71.1549338), ,0211924110, ,"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded", ,Master in Computer Application, ,AI-AI, ,AI,
81, ,9957 (71.1549338), ,0663424110, ,"KJEI's Trinity Academy of Engineering, Yewalewadi, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
82, ,9969 (71.1549338), ,1612524210, ,"Vivekanand College, Kolhapur", ,Master of Computer Applications, ,AI-AI, ,AI,
83, ,10178 (71.1549338), ,1620724170U, ,SADGURU GADGE MAHARAJ COLLEGE KARAD, ,Master in Computer Application, ,AI-AI, ,AI,
84, ,10333 (71.1549338), ,0320024110, ,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri", ,Master in Computer Application, ,AI-AI, ,AI,
85, ,10390 (71.1549338), ,0518124110, ,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
86, ,10423 (71.1549338), ,0624024110, ,"Siddhant Institute Of Computer Application, Sudambare", ,Master in Computer Application, ,AI-AI, ,AI,
87, ,10729 (69.7143504), ,0262224110, ,"Jay Bhavani Institute of Management, Badnapur, Jalna", ,Master in Computer Application, ,AI-AI, ,AI,
88, ,10792 (69.7143504), ,0353924110, ,"St. Wilfred's College of Computer Sciences, Mira Road(E)", ,Master in Computer Application, ,AI-AI, ,AI,
89, ,10842 (69.7143504), ,0621924110, ,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur", ,Master in Computer Application, ,AI-AI, ,AI,
90, ,10887 (69.7143504), ,0321824110, ,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar", ,Master in Computer Application, ,AI-AI, ,AI,
91, ,10896 (69.7143504), ,0511124110, ,"B. P. Hivale Education Society's Institute of Management Studies Career Development Research, Ahmednagar", ,Master in Computer Application, ,AI-AI, ,AI,
,Cut Off Indicates All India Merit No. ; Figures in bracket Indicates B.HMCT CET Score,,,,,,,,,,,,
AI to AI-All India Seats Allotted to All India Candidature Candidates, ,,,,,,,,,,,,
Page 4/8,,,,,,,,,,,,,
GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,
"State Common Entrance Test Cell, Mumbai.",,,,,,,,,,,,,
,Cut Off List for All India Seats of CAP Round I for Admission to the First Year Post Graduate Technical Course in Master of Computer Applications (MCA) 2025-26,,,,,,,,,,,,
,Sr.No., ,Merit (Score), ,Choice Code, ,Institute Name, ,Course Name, ,Type, ,Seat Type
,92, ,11027 (67.3579428), ,0661424150F, ,"Sadhu Vaswani Institute Of Management Studies For Girls, Koregaon, Pune", ,Master in Computer Application, ,AI-AI, ,AI
93, ,11098 (67.3579428), ,0266424110, ,"Deogiri College, Chh. Sambhaji Nagar", ,Master in Computer Application, ,AI-AI, ,AI,
94, ,11230 (67.3579428), ,0414724110, ,"K.D.K. College of Engineering, Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
95, ,11292 (67.3579428), ,0680324110, ,"Sant Gajanan Maharaj College of Engineering, Gadhinglaj", ,Master in Computer Application, ,AI-AI, ,AI,
96, ,11454 (67.3579428), ,1613024270U, ,KARMAVEER HIRE ARTS SCIENCE COMMERCE AND EDUCATION COLLEGE, ,Master of Computer Applications, ,AI-AI, ,AI,
97, ,11671 (65.8578922), ,0251924110, ,"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur", ,Master in Computer Application, ,AI-AI, ,AI,
98, ,12185 (65.8578922), ,0627724110, ,"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur", ,Master in Computer Application, ,AI-AI, ,AI,
99, ,12291 (63.1574978), ,0511224110, ,"Padmashree Dr. Vithalrao Vikhe Patil Foundation's Institute of Business Management & Rural Development, Ahmednagar", ,Master in Computer Application, ,AI-AI, ,AI,
100, ,12315 (63.1574978), ,0210224110, ,"Rajarshi Shahu Institute of Management, Aurangabad", ,Master in Computer Application, ,AI-AI, ,AI,
101, ,12472 (63.1574978), ,0461324110, ,"Suryodaya College of Engineering & Technology, Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
102, ,12592 (63.1574978), ,0511924110, ,"C.H.M.E. Society's Dr. Moonje Institute for Management & Computer Studies, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
103, ,12628 (63.1574978), ,1635624110, ,Dr. Sudhakar Rao Jadhavar Institute of Management & Technology, ,Master in Computer Application, ,AI-AI, ,AI,
104, ,12647 (63.1574978), ,0412424110, ,"Amar Seva Mandal's Kamla Nehru Mahavidyalaya, Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
105, ,12712 (63.1574978), ,0631924110, ,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur", ,Master in Computer Application, ,AI-AI, ,AI,
106, ,12855 (63.1574978), ,0538624110, ,"Dr. B.V. Hiray College of Management & Research Centre, Malegaon.", ,Master in Computer Application, ,AI-AI, ,AI,
107, ,12932 (61.2807064), ,0200724110, ,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded", ,Master in Computer Application, ,AI-AI, ,AI,
108, ,13154 (61.2807064), ,0533124110, ,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
109, ,13188 (61.2807064), ,0538024110, ,"Adsul's Technical Campus, Chas Dist. Ahmednagar", ,Master in Computer Application, ,AI-AI, ,AI,
110, ,13416 (61.2807064), ,0530324110, ,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha,", ,Master in Computer Application, ,AI-AI, ,AI,
111, ,13423 (61.2807064), ,0621324110, ,"Chh. Shahu Institute Of Business Edu And Res Vasantraodada Patil Institute Of Management Studies & Research, Sangli", ,Master in Computer Application, ,AI-AI, ,AI,
112, ,13552 (61.2807064), ,0699024110, ,Jaihind Institute of Management and Research, ,Master in Computer Application, ,AI-AI, ,AI,
113, ,13564 (61.2807064), ,0614024110, ,"Dnyan Kala Krida & Krishi Prathishtan's Maharashtra Institute of Management, Kalamb, Pune", ,Master in Computer Application, ,AI-AI, ,AI,
114, ,13576 (61.2807064), ,0200524110, ,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad", ,Master in Computer Application, ,AI-AI, ,AI,
,Cut Off Indicates All India Merit No. ; Figures in bracket Indicates B.HMCT CET Score,,,,,,,,,,,,
AI to AI-All India Seats Allotted to All India Candidature Candidates, ,,,,,,,,,,,,
Page 5/8,,,,,,,,,,,,,
GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,
"State Common Entrance Test Cell, Mumbai.",,,,,,,,,,,,,
,Cut Off List for All India Seats of CAP Round I for Admission to the First Year Post Graduate Technical Course in Master of Computer Applications (MCA) 2025-26,,,,,,,,,,,,
,Sr.No., ,Merit (Score), ,Choice Code, ,Institute Name, ,Course Name, ,Type, ,Seat Type
,115, ,13707 (58.7911466), ,0510424110, ,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon", ,Master in Computer Application, ,AI-AI, ,AI
116, ,13745 (58.7911466), ,0626824110, ,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar", ,Master in Computer Application, ,AI-AI, ,AI,
117, ,13889 (58.7911466), ,0663224110, ,Navsahyadri Education Society's Group of Institutions, ,Master in Computer Application, ,AI-AI, ,AI,
118, ,13937 (58.7911466), ,0111124110, ,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati", ,Master in Computer Application, ,AI-AI, ,AI,
119, ,13981 (58.7911466), ,0515224110, ,"G H Raisoni College of Engineering and Management, Jalgaon", ,Master in Computer Application, ,AI-AI, ,AI,
120, ,14161 (58.7911466), ,0620824110, ,"Deccan Education Society's Chintamanrao Institute of Management Development & Research, Sangli", ,Master in Computer Application, ,AI-AI, ,AI,
121, ,14162 (58.7911466), ,0632124110, ,"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur", ,Master in Computer Application, ,AI-AI, ,AI,
122, ,14355 (56.5488095), ,0675724110, ,"Yashoda Technical Campus, Wadhe, Satara.", ,Master in Computer Application, ,AI-AI, ,AI,
123, ,14571 (56.5488095), ,0512424210, ,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon", ,Master of Computer Applications, ,AI-AI, ,AI,
124, ,14615 (56.5488095), ,0321624210, ,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri", ,Master of Computer Applications, ,AI-AI, ,AI,
125, ,14906 (53.942159), ,0266524110, ,"Royal Institute of Technical Education, Latur", ,Master in Computer Application, ,AI-AI, ,AI,
126, ,14921 (53.942159), ,0211524110, ,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded", ,Master in Computer Application, ,AI-AI, ,AI,
127, ,15048 (53.942159), ,0515324150F, ,"West Khandesh Bhagini Seva Mandal's Dr. Suryakanta R. Ajmera M.C.A. College for Women, Dhule", ,Master in Computer Application, ,AI-AI, ,AI,
128, ,15105 (53.942159), ,0663524110, ,Samarth College of Engineering and Management, ,Master in Computer Application, ,AI-AI, ,AI,
129, ,15142 (53.942159), ,1621624110, ,SANGOLA MAHAVIDYALAYA SANGOLA, ,Master in Computer Application, ,AI-AI, ,AI,
130, ,15382 (53.942159), ,0262124110, ,"MDA EDUCATION AND RESEARCH INSTITUTE, KOLPA, LATUR", ,Master in Computer Application, ,AI-AI, ,AI,
131, ,15787 (51.4093808), ,0513124110, ,"C.H.M.E. Society's Dr. Moonje Institute of Management & Information Technology, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
132, ,15992 (51.4093808), ,0511324110, ,"Nashik District Maratha Vidya Prasarak Samaj's Institute of Management Research & Technology, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
133, ,16428 (49.3533426), ,0511724110, ,Pirens Institute Of Business Management And Administration (IBMA) Loni (BK), ,Master in Computer Application, ,AI-AI, ,AI,
134, ,16463 (49.3533426), ,0624824110, ,"KFS - Krishna Institute of Computer Application & Management, Wathar", ,Master in Computer Application, ,AI-AI, ,AI,
135, ,16633 (49.3533426), ,0517724110, ,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik", ,Master in Computer Application, ,AI-AI, ,AI,
136, ,16669 (49.3533426), ,0212024110, ,"Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management, Parbhani.", ,Master in Computer Application, ,AI-AI, ,AI,
137, ,16721 (49.3533426), ,0662824110, ,"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune", ,Master in Computer Application, ,AI-AI, ,AI,
,Cut Off Indicates All India Merit No. ; Figures in bracket Indicates B.HMCT CET Score,,,,,,,,,,,,
AI to AI-All India Seats Allotted to All India Candidature Candidates, ,,,,,,,,,,,,
Page 6/8,,,,,,,,,,,,,
GOVERNMENT OF MAHARASHTRA,,,,,,,,,,,,,
"State Common Entrance Test Cell, Mumbai.",,,,,,,,,,,,,
,Cut Off List for All India Seats of CAP Round I for Admission to the First Year Post Graduate Technical Course in Master of Computer Applications (MCA) 2025-26,,,,,,,,,,,,
,Sr.No., ,Merit (Score), ,Choice Code, ,Institute Name, ,Course Name, ,Type, ,Seat Type
,138, ,16884 (46.3793819), ,0263524110, ,"Shri. Sambhaji College of Management & Technology, Degaon Road, Opp. Nadla Digras, Khadkut, Nanded", ,Master in Computer Application, ,AI-AI, ,AI
139, ,16963 (46.3793819), ,0538124110, ,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.", ,Master in Computer Application, ,AI-AI, ,AI,
140, ,17002 (46.3793819), ,0269524110, ,"MARATHWADA INSTITUTE OF TECHNOLOGY CIDCO ,CHHATRAPATI SAMBHAJINAGAR", ,Master in Computer Application, ,AI-AI, ,AI,
141, ,17247 (46.3793819), ,1625924110, ,FRIENDS UNION FOR ENERGISING LIVES FUEL COLLEGE, ,Master in Computer Application, ,AI-AI, ,AI,
142, ,17249 (46.3793819), ,0413824110, ,"Jaidev Education Society, J D College of Engineering and Management, Nagpur", ,Master in Computer Application, ,AI-AI, ,AI,
143, ,17435 (44.5345198), ,0622024110, ,"SVERI's College of Engineering, Pandharpur", ,Master in Computer Application, ,AI-AI, ,AI,
144, ,18026 (41.4550394), ,0211324110, ,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad", ,Master in Computer Application, ,AI-AI, ,AI,
